company,ltp,market cap(in cr),listing open,listing close,issue type,listing date,issue size (in Cr),issue price (in rupee),qib subscription,hni subscription,retail subscription,total subscription,listing gain %,current gain %,lot size,sector,industry,minimum_investment_rupee,subscription_status,min_price_range,max_price_range,no_of_share,change_in_cffoa,change_in_ebitda,change_in_eps,change_in_net_profit,change_in_npm_percent,change_in_roce_percent,change_in_roe_percent,change_in_debt_to_equity_ratio,CAGR
Maiden Forgings,-146.84742434524264,739.9261286950842,1097.6701844008603,1052.7817829552876,MainBoard,2019-04-18,129.04930332885593,362.47837244414893,0.5956495447802226,-10.415558260624636,-19.867141543225863,25.31219921137966,-5.030913738031572,-13.046797529727343,1850,TEXTILES APPARELS & ACCESSORIES,SPECIALTY CHEMICALS,130044,Oversubscribed,122.7512773858374,277.787467349716,17.782164615016,-133.77835538957046,36236.740762300324,-52576.4257695376,-395.2297004816011,23961.792433621802,294.72058453664243,1219.6489383383346,41.17801780449283,19.9552129491922
Brandbucket Media,243.61123728694344,-720.7010584606828,-5.791876488102204,414.7069212378685,SME,2023-12-05,146.0912310179394,120.84395634868784,-0.23304686355985638,-19.20624229226778,10.415445691806916,27.85262936040068,-48.841029109626334,642.3952805406736,1008,SOFTWARE & SERVICES,MISC. COMMERCIAL SERVICES,128177,Oversubscribed,57.49519642619991,1102.554151966674,71.9636970729679,-154.1964023412449,21372.609871651486,-10154.943009017552,216.36192508579148,57512.541383306816,178.79304778644817,766.1668015648013,1072.8611501721289,-11.525482783397566
Ritco Logistics,-230.18593790438877,28179.39063812406,120.69058591709437,169.9180210149421,MainBoard,2021-10-13,74.11962358045614,40.116225791516534,30.00485215297482,-38.86372445151458,-15.489244156748894,22.037328015601815,-41.15066224933328,1027.3736148359149,730,TEXTILES APPARELS & ACCESSORIES,WAREHOUSING & LOGISTICS,112968,Oversubscribed,93.07654381640455,111.13403724520381,65.64681167081127,276.6581160840515,66403.08971747609,-42999.26937651187,-712.2101264068825,57293.24648509209,298.8375616337659,1204.6630764644767,142.1376078238786,23.050202871832006
Murae Organisor,-135.2317116761967,4186.542831149885,86.29561386158451,169.8777381639451,MainBoard,2022-09-27,193.28553518995977,164.2223756636438,124.36394155071373,-38.41807205817536,-15.9776109800413,141.08546821186462,-5.8086039234896045,802.8909779075498,173,FOOD BEVERAGES & TOBACCO,IT SOFTWARE PRODUCTS,142009,Oversubscribed,273.30032665560094,126.83491796468016,232.19974730701838,349.29156991607096,34724.7591268801,-19810.472280624537,-967.9994969800423,45396.85536943707,180.43875272982265,1488.7108565226627,21.31362753208778,-24.657317317395545
Equitas Small Finance Bank,-69.998197604514,5722.988908940648,-318.9705531213008,628.1265114862673,SME,2021-12-28,77.0734553544075,216.73894246943576,87.88272781790707,-9.628902332871338,-6.225016492163816,126.05630318744531,1.7593683143310797,387.8458135892767,88,BANKING AND FINANCE,IRON & STEEL PRODUCTS,132696,Oversubscribed,118.70731984201974,86.71584251997328,78.14771881189091,519.3703873525118,45800.42570483318,319.21901558120936,-271.6758534367207,58552.4947060245,152.3210153931245,540.9458001428392,97.99838546975138,-75.58385273829927
Surani Steel Tubes,-43.292611899549414,1003.7925303787652,57.12304674544695,98.18798531021315,SME,2022-11-24,93.13582585214914,81.31569960842916,40.77104998613056,747.6672773183043,44.061122039397105,106.0102901219116,71.60667981492062,713.2479120011055,1750,FOOD BEVERAGES & TOBACCO,HEALTHCARE SUPPLIES,138926,Oversubscribed,10.78390822812252,72.94708313726177,20.08064073214723,-205.0987634446014,19596.39376198828,441.77409466959887,2187.403208498103,42494.93605471661,87.63874511078872,466.7542737704115,-84.1787990613364,37.86459033300389
Global Health,-27.33412074816836,-1795.7837161857158,62.17554970119162,137.27198923115185,MainBoard,2023-08-11,171.88676385218696,161.95416508164632,-2.700675405384656,-6.704987725572594,-23.65374307139335,30.071815938514053,25.018862541588565,284.810721322992,1099,TEXTILES APPARELS & ACCESSORIES,MICROFINANCE INSTITUTIONS,119701,Oversubscribed,91.84046434659004,79.8246774448434,68.33827056379332,-452.55489337891913,52992.33627527878,-51937.5882678305,-205.79274399423963,67332.6990106068,329.39783030376253,917.0496294547128,83.19143912471174,-29.113397614989402
Ahasolar Tech,-0.6508556135728867,-2641.435973391046,152.18707530818443,158.93107267379838,MainBoard,2020-10-01,471.02070023813224,139.23409877599082,37.749541583495876,0.38313504055949377,-10.676479326251775,26.662377228880512,-3.897760450576829,833.3669679141186,1843,CHEMICALS & PETROCHEMICALS,WIRES & CABLES,135363,Oversubscribed,135.43216508671716,719.2552986503028,-8.394014062415522,-134.1745111255341,40023.37069960392,-56191.23914342417,-553.4610773607144,43017.86005360644,246.5985364044681,1142.5967502868825,31.890650343681337,-11.360482109016537
Vital Chemtech,-12.31172958165152,1657.7739336576572,122.63305164647721,34.048115513790265,MainBoard,2021-12-22,71.80325806607176,390.90469842702544,127.56963783300685,99.62826270379682,40.579217592578615,11.738624213446812,17.63489161128009,66.46246766172607,1843,DIVERSIFIED CONSUMER SERVICES,OTHER AGRICULTURAL PRODUCTS,151275,Oversubscribed,203.7765603909787,577.5581008171702,89.9260908418121,-31.034040291699192,26386.40272288358,-44370.28102790277,1174.2160203161566,31069.55312941966,109.73161313659173,823.2909384698231,-18.826929648496623,128.8937311949054
Transpact Enterprises,977.2913168723569,7354.050503727176,136.12462203949752,127.23573150186726,SME,2022-11-21,-82.85144133253729,123.74106900233689,37.17354181939833,23.058604194252325,102.03392868203376,24.412810545238173,3.0442051316168186,397.8652219123727,-88,GENERAL INDUSTRIALS,DYES & PIGMENTS,134512,Oversubscribed,52.500743995981594,126.32227759456748,-45.72648597263207,269.23538966522807,14042.618062498474,-28034.059885928284,-103.29095353974218,13162.987727487396,192.53893321983128,480.0999705291987,93.95602408854168,32.49853931728977
Shantidoot Infra Serv,-92.96408791281847,865.4599787572736,28.44474661330029,442.4186016380929,SME,2021-08-17,108.8871375153062,1147.5382632914543,18.279227850731836,-5.702383539515808,20.796314519048757,33.48100494304253,-27.271313307233385,310.00282998515905,2929,TEXTILES APPARELS & ACCESSORIES,GEMS & JEWELLERY,128727,Oversubscribed,34.805470637680344,141.14832469940626,-4.902486181718821,463.3367021795484,61521.02281557971,-36725.12137158788,-302.0738130095509,66731.21490087906,51.80088848491898,1025.511592857934,-84.21467077596049,4.53613903322411
Shanti Spintex,-148.71925442462828,-939.8052116429269,36.74443523680418,1474.2228426396969,SME,2021-09-14,277.7493252906656,149.7774366876931,42.37539402698927,-22.050032752173863,-4.0670164498845995,129.55408087022158,-13.053858126551996,731.1748249249443,-374,GENERAL INDUSTRIALS,DYES & PIGMENTS,157360,Oversubscribed,77.62433152274284,269.87281787187896,65.32142858451843,115.56108694931358,36276.45590216499,-36699.05333912904,-477.6305765545342,66586.8301455449,-5.30270713854744,1168.7519532854226,24.573318046488616,-17.77958495837253
Navoday Enterprises,-18.597299293810394,-1942.553762461351,151.5104431993654,168.16458270015931,SME,2023-03-20,142.54096024276365,111.13231873508767,17.01292369917022,-27.619203117558495,-20.130147999757263,22.03124605888287,8.633588211848384,4031.2283565825037,8,AUTOMOBILES & AUTO COMPONENTS,CONTAINERS & PACKAGING,31593,Oversubscribed,51.97950580034541,741.0090711393283,80.66049640263464,-142.45478650032246,40062.421905091585,-23552.542832365787,-867.038392248431,53077.48711611536,-68.00350904399255,712.0529102309515,-22.567275152623303,-62.467676186367996
Paras Defence,-49.00579942447989,-1353.5407194687934,83.78439419537872,159.86732706455064,SME,2019-03-28,115.37695902004337,152.13435716653657,134.08615136590427,-14.982034175911174,-16.923634178662844,120.6843367015521,-61.5795765857782,274.2519236494478,3268,CEMENT AND CONSTRUCTION,HEALTHCARE SUPPLIES,127830,Oversubscribed,105.23136481195758,97.73122118456271,233.2893125907492,-325.6266435701132,59874.26934631067,-35030.15505468516,-766.5431740904503,48565.16205332379,213.50131913856632,755.6996237134551,10.316942229564251,20.928113527474643
Ashapuri Ornament,-122.92561660000774,-654.6736106415065,156.00922103616526,962.6109189267673,SME,2023-08-16,2664.8527060501283,415.7904088383027,24.260850314796855,-0.23284814730223857,-14.071177375247133,486.81378678186485,-10.419664762686073,1295.9466528876633,562,BANKING AND FINANCE,PHARMACEUTICALS,10103,Oversubscribed,93.13256629532026,337.91002643569595,-29.555794075153976,-277.79066704555623,32737.729022366777,13374.715751769301,-2475.101197187735,32699.210487390297,-176.45086155981346,1254.35230658326,-24.877729198061463,24.956885374431806
Cosmic CRF,-129.43710203957278,3593.250718329563,173.22932438700082,170.98188068650862,SME,2021-02-18,208.61157106182486,149.48597846097852,4.198984440141262,-6.816610403327142,-5.962172156447846,68.34923915187682,-3.6397963187349713,598.3971953494174,1798,TEXTILES APPARELS & ACCESSORIES,HEALTHCARE SUPPLIES,149781,Oversubscribed,78.20395130367771,566.8685843683911,52.46869000190137,190.95735937177807,46503.81284214346,-49346.08956252002,-765.3278849263869,68048.95072779628,310.2718386440231,918.502838387926,60.742117545934626,15.114097405116087
SBI Cards and Payment,-31.23667192728864,508.7299372932523,116.89110616125603,1007.4439427781025,SME,2023-11-15,68.53473570788151,141.97147362871257,13.700325137198426,-22.15243171303647,-24.471458479625916,24.74704492189886,-10.402995928130519,214.2006446297816,4277,TRANSPORTATION,IT CONSULTING & SOFTWARE,39002,Oversubscribed,89.16762748069978,82.33689613744991,-21.5683998699393,-467.82927496080083,46758.220631294396,-50130.19441595982,-564.1575037804716,53965.82531495313,15.341209159504892,597.5969336447624,17.79896384846638,-8.743837407509771
Fusion Micro Finance,25.304239924602157,-1070.396576266097,9.636630107085637,156.4321195743007,SME,2022-08-01,-19.013550658300726,291.82583263997253,39.017550801442844,8.221665085888652,-13.73165321445117,26.1247027815362,-50.8329302458167,333.0577797912181,5038,DIVERSIFIED CONSUMER SERVICES,IT CONSULTING & SOFTWARE,120043,Oversubscribed,-32.05038054274644,62.20889278320482,298.1032358200581,-690.3460711982984,5114.192262495392,-35599.503473313904,-213.29981736887714,42876.29509562687,241.3795271558679,831.8259831531544,-99.17770256846813,-23.19008007449849
Lloyds Luxuries,-69.59131822751091,4177.350614411433,459.65266239417804,752.4383816262365,SME,2023-11-03,-24.640062359045903,153.7429085083154,35.94895010535158,-15.623908907107843,-11.535720612095863,30.654486427086475,6.819707134766313,130.18371234660222,-562,REALTY,AUTO PARTS & EQUIPMENT,36652,Undersubscribed,45.225787335671825,69.89005591962942,-8.523411953877194,-2.868570741452295,37418.89075071666,-64663.64489921561,-149.98283293198807,64429.100803382455,-153.60326667090382,290.00690835192927,24.547837532078006,27.070440433017282
Modis Navnirman,158.5870409633906,-2037.7113704708697,6.483632016869009,1135.7041508411069,SME,2022-10-20,98.94554205382754,100.9363109568701,101.51045234182584,119.08467929955802,-20.308894067460237,124.13007369592518,8.200221990202351,926.5192082506384,3747,TEXTILES APPARELS & ACCESSORIES,SPECIALTY CHEMICALS,140808,Oversubscribed,44.87238405218159,10.447405922659087,87.97245776360842,-283.0099057382922,46546.861343261786,-55981.50378901583,-514.9465621593405,60243.95571456636,-2.16594883288861,1192.6140418486723,2.6930431691930927,-75.11511750399856
SJS Enterprises,61.458492379203896,2612.206106462804,178.69117142499587,493.2587235879086,SME,2021-11-30,120.47466913207415,26.50879522495307,85.85446324382903,-15.616773024840501,1.044489147603647,145.6017994443679,5.5649478603926825,327.24098194547275,2963,SOFTWARE & SERVICES,REFINERIES/PETRO-PRODUCTS,102898,Oversubscribed,326.40064624893057,65.88950923047543,384.95105330321996,270.1356532323915,49770.579880686484,-64178.06329842996,-312.56442017936087,45927.58946494719,321.6406921380887,555.914373188124,89.83744519758599,-3.474794936054436
EP Biocomposites,1553.7040713283882,82637.34757892838,194.93279113544867,47.57389207185311,SME,2021-12-24,2650.363425059639,102.4738745283275,29.80859359685762,-10.830111443873172,14.051679044673776,15.365528949983318,54.31759571941016,237.4833518238359,2515,SOFTWARE & SERVICES,IT CONSULTING & SOFTWARE,15484,Oversubscribed,157.20513532333837,40.55843402316419,1791.371799954541,107.28530672171094,27997.776019010693,10091.67167734954,70.62475053922594,27813.18111318478,2277.294733413147,1069.0758409964767,-19.27761480574245,-45.12735130331645
CMS Info Systems,137.05793256823767,1264.8149584037596,12.649674576153508,114.22760490744582,MainBoard,2021-09-30,907.9869486981408,878.6481220765253,155.95723727514334,-0.7108466210046585,26.243951316946195,108.879575953143,4.556693344510424,894.1948552912094,455,COMMERCIAL SERVICES & SUPPLIES,SPECIALTY CHEMICALS,127822,Undersubscribed,75.46966667218678,789.1081190305234,147.53155040402044,-99.44057309904579,-26001.257158910677,-31679.561918411146,-742.4674673278738,48619.20198552068,40.80596231779098,-97.72811064079644,8.443453967231466,29.2440179105202
City Crops Agro,-212.1976619382031,2745.663279833845,38.90716894933112,204.00606236911779,MainBoard,2019-03-27,112.17980001925339,147.58051166868626,45.519951594584796,357.4176556519112,-16.50328191295226,30.426532274079836,-7.482019822931164,839.3128466903878,299,GENERAL INDUSTRIALS,IT CONSULTING & SOFTWARE,129394,Oversubscribed,131.0287346859204,170.83456060648598,18.229977734656668,-174.56292436464366,64610.73156067423,-30947.50585139531,-694.8097259750944,43991.232766418645,-186.94966659718665,1239.8870042327403,-47.64734206198571,-28.711537569493196
Gandhar Oil Refinery,28.765650633723936,983.9601830365641,-37.837669172637874,533.2210539212615,SME,2019-08-20,-27.770102021123844,362.8215510115234,56.28911761870616,-17.99366498261935,-4.546902993111896,18.939650223172784,-10.575599800669803,267.7037362271956,694,GENERAL INDUSTRIALS,ADVERTISING & MEDIA,28572,Oversubscribed,219.66791068933065,-34.40171519230437,36.7915615534458,370.9833590317811,28658.037082113926,-36619.89944637984,-379.2838173385025,54652.41350602424,398.02241122746176,-175.89770173458777,83.63355603068766,-14.58120456128038
Shri Techtex,103.76957238801106,9405.628991879268,19.535429859648744,650.2795871172374,MainBoard,2021-11-16,415.66721452661716,11.170060408190231,20.659285646864184,652.9531284125021,-7.264657269325747,22.939196335307162,27.676283921844863,146.36167952874047,1920,GENERAL INDUSTRIALS,SPECIALTY CHEMICALS,121437,Oversubscribed,536.1920113678569,153.3089266747739,714.5357100941349,-98.43306020512892,20689.15673658155,-57479.33622579287,-664.3530344091541,47867.823384838295,128.03373218991982,1012.8722750046555,27.52842515298321,3.153538332821265
Adishakti Loha & Ispat,-46.36445292895564,-48.985206362741906,79.56413186348372,175.44271286220368,SME,2022-06-28,893.3108123790155,174.1960662092249,17.372336539370778,-5.01034720452832,-26.093636086845407,24.024345131988152,1.6917088937722675,370.19958966501224,2455,METALS & MINING,COMMODITY TRADING & DISTRIBUTION,157932,Oversubscribed,77.79519329081754,95.96769142252113,69.23707659760805,-437.4354636771479,32942.982852004614,-37028.58869420911,-385.98823239178336,59293.57269827835,314.79995532756357,1270.410265295265,-9.294315325179923,-79.90240803734001
Nirmitee Robotics,-151.3839213355094,82.98192810707133,56.51023322441836,180.0781101902177,SME,2022-10-13,112.40355033621195,411.3648765814097,219.92158894967852,-16.13691181065546,0.1302761852460561,659.9189059030375,7.5321228186231695,251.57575588098206,388,TEXTILES APPARELS & ACCESSORIES,ROADS & HIGHWAYS,167937,Oversubscribed,72.74255843796779,99.16881767334388,-53.25132788211767,-13.913743015918378,53610.666802365864,-49729.760686829475,-785.5770442980695,65356.12773500314,129.8762641189911,1099.4939480879539,124.63033974878996,-73.61088004938081
Rishabh Instruments,-124.26397753317467,21275.28106709355,76.72849695740268,32.42767805194918,SME,2022-09-26,132.1511210516173,131.7209143887388,38.63235943400488,223.36029243653618,-13.885702132854908,30.822218667745286,-16.0376519811505,695.8497006708137,655,BANKING AND FINANCE,GEMS & JEWELLERY,19625,Oversubscribed,74.09854164097018,54.700856339567686,-3.825400575596106,1277.572911714401,29764.01714208871,-6671.153265041329,-584.7803721045584,40727.59559795356,-150.9613200762036,464.0263097715173,8.197417427871102,-43.163668517633745
Ambo Agritec,105.04924424109485,10756.052953297489,49.16753293197098,268.62712620373884,SME,2019-04-11,2378.7321798443613,686.9696691960138,12.153035099893449,261.6055871378012,13.4661158962335,13.64844816908407,28.01837286388651,109.52762239457633,246,ABS LTD.,IT CONSULTING & SOFTWARE,136038,Oversubscribed,448.253696792356,283.52634089199375,319.94347510624016,-246.6218563916255,31539.904706905556,-21169.83096959821,-481.7749309194089,60348.0053093859,52.19357290678144,575.0060713314989,23.23436215036903,-22.49356049352849
Karnika Industries,72.1355938547307,-1357.2744238641435,417.95950649578737,121.00121841891354,SME,2023-06-05,219.7168544687325,385.60536660649075,39.419660978701444,-50.75489852552954,-12.96049508860206,32.68168457437572,-21.752396669560003,154.2747063795657,2345,TRANSPORTATION,TELECOM SERVICES,119104,Oversubscribed,48.12736451842948,109.57873610629798,-18.446626940723057,375.3921513975946,55433.716523564784,-44450.93662414665,-52.132750481844695,57984.110750441054,129.58763343898892,904.8641788764685,-23.034116459994962,-10.52362537907177
Brandbucket Media,781.8327737570918,-2083.5074927368296,375.0006234386458,64.50567565169199,SME,2021-09-24,159.74457928749382,124.22368614822875,32.18346407180079,109.72852626997668,57.19461260462088,13.74598769067914,-6.346462553158359,245.9742905089103,1940,HOTELS RESTAURANTS & TOURISM,COMMODITY TRADING & DISTRIBUTION,139590,Oversubscribed,1419.3773245843056,495.64567864496706,826.5741809452045,-138.23334192760709,14341.853970685492,10000.961726981272,-361.08957941035544,31594.255734042203,1905.9225002307853,-728.7448229327318,-21.536977273434694,-11.821052499850701
Aether Industries,197.51989522373927,2108.199629652062,57.38959420691157,762.8543839064429,SME,2019-09-06,123.53166038864131,279.5516330242235,12.585451919583136,182.7201209076191,-19.682430324272943,33.01295728474924,-4.924804513779179,820.5860541886216,3670,FOOD BEVERAGES & TOBACCO,ROADS & HIGHWAYS,123269,Oversubscribed,100.66770289500182,39.1634747032766,98.14550337391516,-4.202099648610286,40924.42319322579,-38924.5368460042,461.0305414290324,53443.69902189387,-66.40864221951432,1365.9525949890553,69.13424060788444,-34.961312001282664
Comrade Appliances,-34.46571058766342,5329.682004481271,97.92972565056868,220.92141397929578,SME,2022-02-16,144.5191439276668,158.87606001203926,35.51132941070647,-32.03251126550001,-19.424309503286203,127.38445067897084,-5.983335416068586,700.3894665358858,432,SOFTWARE & SERVICES,OTHER AGRICULTURAL PRODUCTS,20941,Oversubscribed,81.7488140168192,65.59707288951633,84.70016987420715,66.88154774002227,25412.979100606142,-34126.209128341296,-591.4968422853362,58175.17521033768,37.29123480972026,1191.5955640624288,158.37071839403308,-38.40241457994306
Cosmic CRF,-78.94119824772439,4717.005128715447,112.97277300506676,2221.2037921844944,MainBoard,2023-08-29,139.34241447877716,117.67561317489346,35.49459181633776,-7.95315959659023,-17.2855405518225,266.46734462231046,-11.434258006830706,343.57862812131583,92,BANKING AND FINANCE,ADVERTISING & MEDIA,37714,Oversubscribed,81.95036588289753,119.9068822607525,113.76577079496838,-111.10149054930895,57746.42583327388,-52171.977229696706,-494.55773972519364,46886.60347280903,364.62124439896496,946.8427809182627,54.46037674268734,-26.68164908013965
ROX Hi-Tech,-2.199447769705259,2878.053167561977,114.85448877979164,204.66998751940082,SME,2021-06-24,167.6820978403092,119.64525082469913,-2.442421985742385,-43.87479531403612,-12.990062668999402,32.608019521617315,7.224596710994402,241.84712155988993,2655,METALS & MINING,TELECOM SERVICES,128727,Oversubscribed,154.78567872492323,1153.501656002541,-1.2349688162831498,-146.85279736916806,47508.79502216251,-67255.84696650479,-329.1803184879127,68389.90967864757,-117.87885682490685,435.476035615759,171.56706824130393,39.64942684006017
SVJ Enterprises,-97.50680368447242,-749.8918382788731,153.31073990416724,234.37972442610362,SME,2023-03-20,982.9472227316064,442.79398460301763,39.37307454627236,381.275002432667,-8.461257507648867,6.208723203355721,-32.74523145713859,285.97564596525797,4355,RETAILING,IT CONSULTING & SOFTWARE,153907,Oversubscribed,247.90039139417337,93.232840995751,-28.683204891200212,57.91054428307911,54890.6683975218,-51921.72925212093,-275.7303088934935,52076.227164005184,287.17114917314575,998.0565541506184,-21.010825159803304,-21.683725395678607
Steelman Telecom,-115.25300953948762,1578.6342702386096,47.654150519591504,175.95406594791905,SME,2019-05-10,138.47728356688933,1317.4376676379497,1.4440456730837594,-30.02971182295576,-28.745422874095432,88.3719153599469,4.573370190172255,389.3517124268039,232,TEXTILES APPARELS & ACCESSORIES,CONSULTING SERVICES,138606,Oversubscribed,156.18210942635017,127.85553915108216,24.761668357533768,-691.3602518224545,47574.70020571688,-18902.54748177342,-387.75324272039325,68758.84862528875,18.493242085712694,965.8493138184199,-41.778239640963534,-6.738856953153107
Gandhar Oil Refinery,103.30024426008926,-2823.5069200227836,150.65795300255658,584.0288576614169,SME,2021-12-28,896.5400992031225,888.2623964433125,59.955166801789545,19.00321000824337,113.24609219539433,19.146135877432986,0.2865765338446451,-6.332980357454041,-167,BANKING AND FINANCE,LIFE INSURANCE,16816,Oversubscribed,173.16392020263032,35.265579104995396,56.07190788187592,1921.0783366386613,17416.661838060918,1749.299806932266,277.3873143184244,35761.56374946066,247.15482177113682,323.1758812193285,-17.587425882020113,18.014604598214056
Pearl Green Clubs,1100.7491212981085,-834.3177655862855,79.5079807420654,86.05425026628664,SME,2021-03-24,98.54982263436199,94.248342374636,14.212617000626373,22.962731636498702,-0.962354622228597,16.652924554427813,-9.67836849355338,315.8109438828888,2275,DIVERSIFIED CONSUMER SERVICES,CONSULTING SERVICES,26642,Oversubscribed,98.39884691503107,947.5907154240426,28.421602786826632,-250.52263284784692,57016.14821291397,-38429.10561050221,-296.76139764778816,43283.96915329692,69.29053873126722,613.7018327105096,23.52091086266062,6.809288968935476
Shriram Properties,33.78314377841838,1358.913993521759,126.2065901901119,913.7727164404876,SME,2020-04-16,-17.276286988649776,103.89527356561223,34.82971511549299,-15.896682908860868,-21.59719723281554,11.438254556588692,52.92251152677488,266.8911983455038,634,CEMENT AND CONSTRUCTION,PACKAGED FOODS,142202,Oversubscribed,70.59265390916902,72.36741001181046,48.57030048819213,169.822779959456,39513.86152662641,-56368.84574409004,-603.5621137309923,56624.1382549247,105.18290406409531,1090.4366860484079,22.79515767970974,3.9998428962143286
PlatinumOne Business,232.74596944801442,-1725.4144667287726,97.55709030258427,204.82081828569096,SME,2023-01-17,1015.7487560554619,869.6283327734161,40.50117561245459,-18.27380393834127,58.67693706915463,122.5631565043721,-20.515249723804363,191.25595287707293,708,DIVERSIFIED CONSUMER SERVICES,OTHER FOOD & BEVERAGES,138577,Oversubscribed,455.9587710177358,125.43356007624547,-32.4343955651784,200.26455947723386,5440.131565694541,2597.366158995073,-31.244945003607043,35131.44107285035,60.96966020611637,485.10297858502554,90.56598891528034,-7.173953747511465
RO Jewels,371.1348622192536,-2052.412158269498,396.6308025621264,41.84977252116255,SME,2023-12-19,590.4488021134785,113.65177860804289,8.052181858277606,-12.237623376366159,-30.080285052389257,131.91701090158386,1.1932185539858295,824.4748830283913,-541,GENERAL INDUSTRIALS,SPECIALTY CHEMICALS,156833,Oversubscribed,83.98625776713945,147.627102146799,1.6588098943299983,-135.90169322722917,55766.454879834346,-33870.552451170166,-386.22904091422157,50892.66360266093,-34.656004674330724,1236.5128880284215,73.27982212311079,-1.4449817637784284
Times Green Energy,96.41074236961151,4074.501283866355,275.8370030215999,81.53452051575488,SME,2022-10-06,1414.495476752192,826.6797807781778,112.73033971611355,-15.230020084945973,15.779704307129977,222.07614219908191,9.16023992214529,450.70663383725,-189,PHARMACEUTICALS & BIOTECHNOLOGY,EDIBLE OILS,10138,Oversubscribed,292.1195033008371,116.35825778776245,32.39605600442326,-162.26144201265424,16281.51657828777,-21980.08728346877,187.15625031344553,-20734.544121285788,305.32437071107967,-397.24612397280896,97.93071417857038,-17.698827517117763
KFIN Technologies,-32.293783849591605,886.208630524797,42.69053014830575,115.36977088517796,SME,2020-11-20,-28.450929487658545,150.60482938020778,34.110594876271136,-15.273724606209505,20.02526669728126,29.90099717901554,-12.692768487605042,337.65762289938397,3293,COMMERCIAL SERVICES & SUPPLIES,SURFACE TRANSPORTATION,163720,Oversubscribed,37.74564583865107,609.0213505257649,443.9950169935854,-31.28624847355143,43161.44398395571,-52575.44516999066,2.944444050594754,39102.85201514277,30.395882654961603,700.3806773447334,87.37199622061857,-77.9635025776519
Sunrest Lifescience,409.2852138472485,-831.6603236080034,726.6794405947742,144.79749411257595,SME,2020-02-07,181.05699452613783,116.2412451514403,7.930484344856221,-26.644063168984392,-11.72874486220181,32.06796059519591,-39.83214425654994,259.11467383573085,709,BANKING AND FINANCE,AGROCHEMICALS,163461,Oversubscribed,109.93625707008395,44.838741371559415,51.00578112608656,-295.69028314667986,31768.884493885424,-63360.8439576717,-682.9371160487638,41897.98773744413,123.97368872744082,1198.585934804397,-11.372197902682103,-30.562338785590654
Upsurge Seeds,-84.92639388343999,3027.595030479585,26.548612753535345,175.0569171924269,SME,2019-02-25,38.262101998729335,862.4290019779244,34.3691512055603,-4.868029202528423,-5.792946666309476,59.992374358227,-15.206293277009877,352.3529971322987,4514,CHEMICALS & PETROCHEMICALS,TRAVEL SUPPORT SERVICES,124164,Oversubscribed,148.30541593145634,1534.2740402527825,43.27362810367205,-75.4932399674367,51192.24818834183,-56958.35549476524,-355.64878429143806,56981.338867512466,310.2185218506732,312.29348728230616,138.3569505002966,-14.930771095431195
IndiaMART InterMESH,754.1755994451458,1546.3287610055845,29.010851047369805,424.7699459762276,SME,2020-10-01,144.41061008353086,108.57273764824716,42.10229005509822,14.143233626211718,-2.9937263319443677,71.91447967416903,-2.8685303379775906,86.04956010019635,1502,DIVERSIFIED CONSUMER SERVICES,WAREHOUSING & LOGISTICS,10357,Oversubscribed,174.926121440071,68.45596149013582,278.3210867879684,-12.242816674236828,24855.333544514662,-24498.54159058957,-51.2675837516759,41676.471321247736,93.17806823189726,171.63460947737673,-5.481252628611296,-12.1111834465989
Valiant Laboratories,-117.00411928497533,4883.80224976363,1336.2563960378718,108.46366235565549,SME,2023-12-13,1150.429053049132,148.21840665087788,33.26763917929946,-6.062474074120595,735.5834713559524,17.44867741491319,-23.669463754970156,160.05822802338145,3752,DIVERSIFIED CONSUMER SERVICES,COMMODITY TRADING & DISTRIBUTION,145424,Oversubscribed,810.8612713728137,450.51932197995916,11.406330452317942,80.53343240616414,15443.540132043321,-35025.498490344406,-732.2716227267383,24584.190813366866,216.58617282084458,-651.9984813637358,212.90978053426682,-24.791800940627134
Paras Defence,-98.955432975482,2029.1717006690124,27.408120428108468,176.82126927810384,SME,2023-11-16,-17.130912341104146,169.55997453138008,35.611743447664864,-11.732860794168964,-44.581650850374096,12.362595824059426,-72.66242280614902,213.5452273329474,2701,TEXTILES APPARELS & ACCESSORIES,ADVERTISING & MEDIA,17510,Oversubscribed,249.11498709307446,62.58659527964982,7.672005626432291,35394.39856842939,15710.578645287484,-28952.75587770872,-712.0283439050542,59235.32162134795,285.295652560014,819.4494081275334,-61.94473742179466,-5.803561514229992
Adishakti Loha & Ispat,-113.37613970418231,2676.456786653215,27.479986319177087,386.3082696332009,SME,2022-09-27,103.11853753413773,331.79619090672827,181.70174801348062,-14.87041743765435,58.114642700760854,123.378581292789,49.65646871100205,256.53041431145533,-90,BANKING AND FINANCE,AUTO PARTS & EQUIPMENT,150005,Undersubscribed,540.3632100007372,251.91059761614852,31.112922027490328,-101.38563057110406,52398.48233924518,-27778.991055082424,452.1157656426825,59713.96830881625,-198.83005442390748,937.7311419603551,-25.45209092926542,-57.476135302817895
