,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
705,Patil Automation,Operating Exp. Ann.,-,-,,-,-,-,-,-,-,-,,,,
706,Patil Automation,Operating Profit Ann.,-,-,,-,-,-,-,-,-,-,,,,
707,Patil Automation,OPM Ann. %,-,-,,-,-,-,-,-,-,-,,,,
708,Patil Automation,Total Exp. Ann.,5.9%,1%,,106.9,107.5,76.9,90,64.2,101.9,110.7,,,,
709,Patil Automation,EBITDA Ann.,-,-,,-,-,-,-,-,-,-,,,,
710,Patil Automation,EBITDA Ann. margin %,-,-,,-,-,-,-,-,-,-,,,,
711,Patil Automation,Interest Ann.,-2.3%,-10.2%,,1.4,2.4,1.8,1.5,1.7,2.4,0.9,,,,
712,Patil Automation,Depr.,4.2%,-3.5%,,2.6,2.3,2,2.3,2.3,3.1,2.8,,,,
713,Patil Automation,PBT Ann.,28.9%,45.9%,,15.2,11.2,5.5,7.1,1.5,2.3,4.1,,,,
714,Patil Automation,Tax Ann.,27.2%,42.3%,,3.5,3.4,1.3,1.7,0.4,0.6,0.9,,,,
715,Patil Automation,PAT Before ExtraOrdinary Items Ann.,29.4%,47.1%,,11.7,7.8,4.2,5.4,1.1,1.7,3.1,,,,
716,Patil Automation,Net Profit Ann.,29.4%,47.1%,,11.7,7.8,4.2,5.4,1.1,1.7,3.1,,,,
717,Patil Automation,NPM Ann. %,20.1%,43.1%,,9.91%,6.79%,5.39%,5.72%,1.71%,1.65%,2.74%,,,,
718,Patil Automation,EPS Adj. latest Ann.,29.3%,46.5%,,5.4,3.6,1.9,2.5,0.5,0.8,1.4,,,,
719,Patil Automation,Annual Reports,,,,,,,,,,,,,,
720,Oswal Pumps,Total Rev. Ann.,58.3%,,,"1,432.9",761.2,387.5,361.1,204.8,,,,,,
721,Oswal Pumps,Operating Exp. Ann.,46.4%,,,"1,010.5",608.5,327.2,321.9,183.5,,,,,,
722,Oswal Pumps,Operating Profit Ann.,121.8%,,,419.9,150.1,57.8,38.5,20.7,,,,,,
723,Oswal Pumps,OPM Ann. %,40%,,,29.30%,19.72%,14.92%,10.67%,10.12%,,,,,,
724,Oswal Pumps,Total Exp. Ann.,46.7%,,,"1,065.2",631.4,340.9,337.2,200,,,,,,
725,Oswal Pumps,EBITDA Ann.,120.7%,,,422.5,152.8,60.3,39.3,21.3,,,,,,
726,Oswal Pumps,EBITDA Ann. margin %,39.5%,,,29.48%,20.07%,15.55%,10.87%,10.42%,,,,,,
727,Oswal Pumps,Interest Ann.,70.9%,,,41.9,14.3,5.9,8.4,8.9,,,,,,
728,Oswal Pumps,Depr.,22.9%,,,12.8,8.6,7.8,6.9,7.6,,,,,,
729,Oswal Pumps,PBT Ann.,148.4%,,,367.7,129.9,46.6,24,4.9,,,,,,
730,Oswal Pumps,Tax Ann.,133.4%,,,89,32.2,12.4,7,1.6,,,,,,
731,Oswal Pumps,PAT Before ExtraOrdinary Items Ann.,154.5%,,,278.7,97.7,34.2,16.9,3.3,,,,,,
732,Oswal Pumps,Net Profit Ann.,155.1%,,,280.6,97.7,34.2,16.9,3.3,,,,,,
733,Oswal Pumps,NPM Ann. %,60.7%,,,19.48%,12.87%,8.88%,4.69%,1.61%,,,,,,
734,Oswal Pumps,EPS Adj. latest Ann.,154.1%,,,24.6,8.6,3,1.5,0.3,,,,,,
735,Oswal Pumps,Annual Reports,,,,,,,,,,,,,,
736,Aten Papers and Foam,Total Rev. Ann.,15.6%,,,138.7,96.8,91,89.8,,,,,,,
737,Aten Papers and Foam,Operating Exp. Ann.,-,,,-,-,-,-,,,,,,,
738,Aten Papers and Foam,Operating Profit Ann.,-,,,-,-,-,-,,,,,,,
739,Aten Papers and Foam,OPM Ann. %,-,,,-,-,-,-,,,,,,,
740,Aten Papers and Foam,Total Exp. Ann.,13.3%,,,129.3,93.1,90.3,88.8,,,,,,,
741,Aten Papers and Foam,EBITDA Ann.,-,,,-,-,-,-,,,,,,,
742,Aten Papers and Foam,EBITDA Ann. margin %,-,,,-,-,-,-,,,,,,,
743,Aten Papers and Foam,Interest Ann.,16.3%,,,1.1,1.3,1,0.7,,,,,,,
744,Aten Papers and Foam,Depr.,26%,,,0.2,0.2,0.2,0.1,,,,,,,
745,Aten Papers and Foam,PBT Ann.,104.4%,,,9.4,3.7,0.7,1.1,,,,,,,
746,Aten Papers and Foam,Tax Ann.,100%,,,2.4,0.9,0.2,0.3,,,,,,,
747,Aten Papers and Foam,PAT Before ExtraOrdinary Items Ann.,106.1%,,,7,2.8,0.5,0.8,,,,,,,
748,Aten Papers and Foam,Net Profit Ann.,106.1%,,,7,2.8,0.5,0.8,,,,,,,
749,Aten Papers and Foam,NPM Ann. %,81.8%,,,5.05%,2.87%,0.55%,0.84%,,,,,,,
750,Aten Papers and Foam,EPS Adj. latest Ann.,113.4%,,,6.8,2.7,0.5,0.7,,,,,,,
751,Aten Papers and Foam,Annual Reports,-,,,,,,,,,,,,,
752,Monolithisch India,Total Rev. Ann.,59.3%,81.1%,,97.5,68.9,41.9,24.1,13.8,5,0,,,,
753,Monolithisch India,Operating Exp. Ann.,-,-,,-,-,-,-,-,-,-,,,,
754,Monolithisch India,Operating Profit Ann.,-,-,,-,-,-,-,-,-,-,,,,
755,Monolithisch India,OPM Ann. %,-,-,,-,-,-,-,-,-,-,,,,
756,Monolithisch India,Total Exp. Ann.,55.9%,76.2%,,78.1,56.8,35.6,20.6,12.6,4.6,0,,,,
757,Monolithisch India,EBITDA Ann.,-,-,,-,-,-,-,-,-,-,,,,
758,Monolithisch India,EBITDA Ann. margin %,-,-,,-,-,-,-,-,-,-,,,,
759,Monolithisch India,Interest Ann.,-,-,,0.3,0.2,0.1,0,0,0,,,,,
760,Monolithisch India,Depr.,71%,71.9%,,1.5,0.7,0.3,0.3,0.3,0.1,,,,,
761,Monolithisch India,PBT Ann.,77%,117.3%,,19.4,12.1,6.3,3.5,1.1,0.4,,,,,
762,Monolithisch India,Tax Ann.,69.8%,117.8%,,4.9,3.6,1.8,1,0.3,0.1,,,,,
763,Monolithisch India,PAT Before ExtraOrdinary Items Ann.,79.7%,117.2%,,14.5,8.5,4.5,2.5,0.8,0.3,,,,,
764,Monolithisch India,Net Profit Ann.,79.7%,117.2%,,14.5,8.5,4.5,2.5,0.8,0.3,,,,,
765,Monolithisch India,NPM Ann. %,12.6%,18.2%,,14.88%,12.35%,10.84%,10.42%,6.00%,6.44%,,,,,
766,Monolithisch India,EPS Adj. latest Ann.,77.4%,101.8%,,6.7,3.9,2.1,1.2,0.4,0.2,,,,,
767,Monolithisch India,Annual Reports,,,,,,,,,,,,,,
768,Jainik Power Cables,Total Rev. Ann.,,,,352.4,339.2,67.5,,,,,,,,
769,Jainik Power Cables,Operating Exp. Ann.,,,,-,-,-,,,,,,,,
770,Jainik Power Cables,Operating Profit Ann.,,,,-,-,-,,,,,,,,
771,Jainik Power Cables,OPM Ann. %,,,,-,-,-,,,,,,,,
772,Jainik Power Cables,Total Exp. Ann.,,,,340,332.5,67.3,,,,,,,,
773,Jainik Power Cables,EBITDA Ann.,,,,-,-,-,,,,,,,,
774,Jainik Power Cables,EBITDA Ann. margin %,,,,-,-,-,,,,,,,,
775,Jainik Power Cables,Interest Ann.,,,,1.4,1.3,1.1,,,,,,,,
776,Jainik Power Cables,Depr.,,,,0.9,0.7,0.2,,,,,,,,
777,Jainik Power Cables,PBT Ann.,,,,12.4,6.7,0.2,,,,,,,,
778,Jainik Power Cables,Tax Ann.,,,,3.1,1.7,0.1,,,,,,,,
779,Jainik Power Cables,PAT Before ExtraOrdinary Items Ann.,,,,9.2,5,0.2,,,,,,,,
780,Jainik Power Cables,Net Profit Ann.,,,,9.2,5,0.2,,,,,,,,
781,Jainik Power Cables,NPM Ann. %,,,,2.62%,1.48%,0.21%,,,,,,,,
782,Jainik Power Cables,EPS Adj. latest Ann.,,,,6.4,3.5,0.1,,,,,,,,
783,Jainik Power Cables,Annual Reports,,,,,,,,,,,,,,
784,Sacheerome,Total Rev. Ann.,18.8%,,,108.1,86.4,70.9,64.4,,,,,,,
785,Sacheerome,Operating Exp. Ann.,-,,,-,69.9,60.6,55.4,,,,,,,
786,Sacheerome,Operating Profit Ann.,-,,,-,15.2,9.9,8.5,,,,,,,
787,Sacheerome,OPM Ann. %,-,,,-,17.54%,13.99%,13.18%,,,,,,,
788,Sacheerome,Total Exp. Ann.,14.3%,,,86.7,71.9,62.6,58.1,,,,,,,
789,Sacheerome,EBITDA Ann.,-,,,-,16.5,10.4,9,,,,,,,
790,Sacheerome,EBITDA Ann. margin %,-,,,-,19.04%,14.60%,13.93%,,,,,,,
791,Sacheerome,Interest Ann.,-27.9%,,,0.3,0.3,0.5,0.8,,,,,,,
792,Sacheerome,Depr.,-1.8%,,,1.8,1.7,1.5,1.9,,,,,,,
793,Sacheerome,PBT Ann.,51.1%,,,21.4,14.5,8.3,6.2,,,,,,,
794,Sacheerome,Tax Ann.,47%,,,5.4,3.9,2.3,1.7,,,,,,,
795,Sacheerome,PAT Before ExtraOrdinary Items Ann.,51.5%,,,16,10.6,6,4.6,,,,,,,
796,Sacheerome,Net Profit Ann.,51.5%,,,16,10.6,6,4.6,,,,,,,
797,Sacheerome,NPM Ann. %,27.8%,,,14.86%,12.47%,8.50%,7.12%,,,,,,,
798,Sacheerome,EPS Adj. latest Ann.,52.5%,,,7.1,4.7,2.7,2,,,,,,,
799,Sacheerome,Annual Reports,-,,,,,,,,,,,,,
800,Ganga Bath Fittings,Total Rev. Ann.,,,,,13.7,12.2,10.7,,,,,,,
801,Ganga Bath Fittings,Operating Exp. Ann.,,,,,-,-,-,,,,,,,
802,Ganga Bath Fittings,Operating Profit Ann.,,,,,-,-,-,,,,,,,
803,Ganga Bath Fittings,OPM Ann. %,,,,,-,-,-,,,,,,,
804,Ganga Bath Fittings,Total Exp. Ann.,,,,,12.8,12,10.7,,,,,,,
805,Ganga Bath Fittings,EBITDA Ann.,,,,,-,-,-,,,,,,,
806,Ganga Bath Fittings,EBITDA Ann. margin %,,,,,-,-,-,,,,,,,
807,Ganga Bath Fittings,Interest Ann.,,,,,0.4,0.9,0.4,,,,,,,
808,Ganga Bath Fittings,Depr.,,,,,0.4,0.4,0.4,,,,,,,
809,Ganga Bath Fittings,PBT Ann.,,,,,0.9,0.2,-0,,,,,,,
810,Ganga Bath Fittings,Tax Ann.,,,,,0.3,0.1,-0,,,,,,,
811,Ganga Bath Fittings,PAT Before ExtraOrdinary Items Ann.,,,,,0.6,0.1,0,,,,,,,
812,Ganga Bath Fittings,Net Profit Ann.,,,,,0.6,0.1,0,,,,,,,
813,Ganga Bath Fittings,NPM Ann. %,,,,,4.37%,0.75%,0.07%,,,,,,,
814,Ganga Bath Fittings,EPS Adj. latest Ann.,,,,,0.3,0,,,,,,,,
815,Ganga Bath Fittings,Annual Reports,,,,,,,,,,,,,,
816,3B Films,Total Rev. Ann.,6.4%,9.5%,,,76.4,72.8,68.1,63.5,59.3,48.6,,,,
817,3B Films,Operating Exp. Ann.,-,-,,,-,-,-,-,-,-,,,,
818,3B Films,Operating Profit Ann.,-,-,,,-,-,-,-,-,-,,,,
819,3B Films,OPM Ann. %,-,-,,,-,-,-,-,-,-,,,,
820,3B Films,Total Exp. Ann.,4.7%,7.9%,,,70.6,71.5,68.6,61.5,57.5,48.3,,,,
821,3B Films,EBITDA Ann.,-,-,,,-,-,-,-,-,-,,,,
822,3B Films,EBITDA Ann. margin %,-,-,,,-,-,-,-,-,-,,,,
823,3B Films,Interest Ann.,29.9%,22.2%,,,6.8,6.3,6,3.1,3.3,2.5,,,,
824,3B Films,Depr.,12.1%,10.3%,,,3.1,3.3,3.2,2.2,2,1.9,,,,
825,3B Films,PBT Ann.,40.3%,80.8%,,,5.8,1.3,-0.6,2.1,1.8,0.3,,,,
826,3B Films,Tax Ann.,-7.6%,2.9%,,,1.5,0.4,-0.2,1.9,0.9,1.3,,,,
827,3B Films,PAT Before ExtraOrdinary Items Ann.,178.1%,-,,,4.3,0.9,-0.3,0.2,0.8,-1,,,,
828,3B Films,Net Profit Ann.,178.1%,-,,,4.3,0.9,-0.3,0.2,0.8,-1,,,,
829,3B Films,NPM Ann. %,175.7%,-,,,5.66%,1.27%,-0.51%,0.27%,1.41%,-2.09%,,,,
830,3B Films,EPS Adj. latest Ann.,146.6%,-,,,1.5,0.3,-0.1,0.1,0.3,-0.4,,,,
831,3B Films,Annual Reports,,,,,,,,,,,,,,
832,Scoda Tubes,Total Rev. Ann.,,,,488.9,402.5,,195.1,,,,,,,
833,Scoda Tubes,Operating Exp. Ann.,,,,406.8,341.1,,184,,,,,,,
834,Scoda Tubes,Operating Profit Ann.,,,,78.1,58.8,,10,,,,,,,
835,Scoda Tubes,OPM Ann. %,,,,15.97%,14.61%,,5.12%,,,,,,,
836,Scoda Tubes,Total Exp. Ann.,,,,446.9,376.6,,192.7,,,,,,,
837,Scoda Tubes,EBITDA Ann.,,,,82,61.4,,11,,,,,,,
838,Scoda Tubes,EBITDA Ann. margin %,,,,16.78%,15.26%,,5.65%,,,,,,,
839,Scoda Tubes,Interest Ann.,,,,22,19.1,,7.2,,,,,,,
840,Scoda Tubes,Depr.,,,,18.1,16.4,,1.5,,,,,,,
841,Scoda Tubes,PBT Ann.,,,,41.9,25.9,,2.3,,,,,,,
842,Scoda Tubes,Tax Ann.,,,,10.2,7.6,,0.7,,,,,,,
843,Scoda Tubes,PAT Before ExtraOrdinary Items Ann.,,,,31.7,18.3,,1.6,,,,,,,
844,Scoda Tubes,Net Profit Ann.,,,,31.7,18.3,,1.6,,,,,,,
845,Scoda Tubes,NPM Ann. %,,,,6.54%,4.57%,,0.84%,,,,,,,
846,Scoda Tubes,EPS Adj. latest Ann.,,,,5.3,3.1,,0.3,,,,,,,
847,Scoda Tubes,Annual Reports,,,,,,,,,,,,,,
848,Neptune Petrochemicals,Total Rev. Ann.,126.8%,,,959.2,676,709.3,82.2,,,,,,,
849,Neptune Petrochemicals,Operating Exp. Ann.,-,,,-,647.3,694.8,81.2,,,,,,,
850,Neptune Petrochemicals,Operating Profit Ann.,-,,,-,20.5,13.1,-0,,,,,,,
851,Neptune Petrochemicals,OPM Ann. %,-,,,-,3.03%,1.84%,-0.05%,,,,,,,
852,Neptune Petrochemicals,Total Exp. Ann.,125%,,,925.2,647.7,695.4,81.2,,,,,,,
853,Neptune Petrochemicals,EBITDA Ann.,-,,,-,28.7,14.5,1,,,,,,,
854,Neptune Petrochemicals,EBITDA Ann. margin %,-,,,-,4.24%,2.05%,1.17%,,,,,,,
855,Neptune Petrochemicals,Interest Ann.,-,,,0.1,0.3,0.5,0,,,,,,,
856,Neptune Petrochemicals,Depr.,-,,,0.7,0.2,0.1,,,,,,,,
857,Neptune Petrochemicals,PBT Ann.,235.5%,,,34,28.3,13.9,0.9,,,,,,,
858,Neptune Petrochemicals,Tax Ann.,254.4%,,,8.9,7.4,3.6,0.2,,,,,,,
859,Neptune Petrochemicals,PAT Before ExtraOrdinary Items Ann.,229.8%,,,25.1,20.8,10.4,0.7,,,,,,,
860,Neptune Petrochemicals,Net Profit Ann.,229.8%,,,25.1,20.8,10.4,0.7,,,,,,,
861,Neptune Petrochemicals,NPM Ann. %,46.5%,,,2.64%,3.11%,1.46%,0.84%,,,,,,,
862,Neptune Petrochemicals,EPS Adj. latest Ann.,233.2%,,,11.1,9.2,4.6,0.3,,,,,,,
863,Neptune Petrochemicals,Annual Reports,-,,,,,,,,,,,,,
864,N R Vandana Tex Industries,Total Rev. Ann.,,,,,220.2,195.6,177.2,,,,,,,
865,N R Vandana Tex Industries,Operating Exp. Ann.,,,,,-,-,-,,,,,,,
866,N R Vandana Tex Industries,Operating Profit Ann.,,,,,-,-,-,,,,,,,
867,N R Vandana Tex Industries,OPM Ann. %,,,,,-,-,-,,,,,,,
868,N R Vandana Tex Industries,Total Exp. Ann.,,,,,214.6,193,174.8,,,,,,,
869,N R Vandana Tex Industries,EBITDA Ann.,,,,,-,-,-,,,,,,,
870,N R Vandana Tex Industries,EBITDA Ann. margin %,,,,,-,-,-,,,,,,,
871,N R Vandana Tex Industries,Interest Ann.,,,,,7.8,7,5,,,,,,,
872,N R Vandana Tex Industries,Depr.,,,,,0.5,0.5,0.5,,,,,,,
873,N R Vandana Tex Industries,PBT Ann.,,,,,5.6,2.6,2.4,,,,,,,
874,N R Vandana Tex Industries,Tax Ann.,,,,,1.4,0.9,0.6,,,,,,,
875,N R Vandana Tex Industries,PAT Before ExtraOrdinary Items Ann.,,,,,4.2,1.8,1.8,,,,,,,
876,N R Vandana Tex Industries,Net Profit Ann.,,,,,4.2,1.8,1.8,,,,,,,
877,N R Vandana Tex Industries,NPM Ann. %,,,,,1.90%,0.90%,1.02%,,,,,,,
878,N R Vandana Tex Industries,EPS Adj. latest Ann.,,,,,1.8,0.8,0.8,,,,,,,
879,N R Vandana Tex Industries,Annual Reports,,,,,,,,,,,,,,
880,Prostarm Info Systems,Total Rev. Ann.,27%,26.1%,,352.6,259.2,232.4,172.1,131.1,110.7,65,,,,
881,Prostarm Info Systems,Operating Exp. Ann.,25.4%,24.6%,,305.1,222.6,203.2,154.8,119.7,101.7,59.3,,,,
882,Prostarm Info Systems,Operating Profit Ann.,40.2%,39.5%,,45.5,35.3,27.2,16.5,11.3,8.6,4.8,,,,
883,Prostarm Info Systems,OPM Ann. %,10.5%,10.6%,,12.91%,13.60%,11.69%,9.57%,8.62%,7.80%,7.45%,,,,
884,Prostarm Info Systems,Total Exp. Ann.,26%,25.1%,,313.6,228.3,206.2,156.6,120.3,102.2,60.2,,,,
885,Prostarm Info Systems,EBITDA Ann.,40.2%,39.4%,,47.4,36.6,29.2,17.2,11.4,9,5.7,,,,
886,Prostarm Info Systems,EBITDA Ann. margin %,10.4%,10.6%,,13.45%,14.13%,12.55%,10.00%,8.71%,8.14%,8.72%,,,,
887,Prostarm Info Systems,Interest Ann.,89%,93.3%,,5.4,3.7,1.3,0.8,0.3,0.2,0.6,,,,
888,Prostarm Info Systems,Depr.,49.4%,58.5%,,3,1.9,1.7,0.9,0.3,0.3,0.4,,,,
889,Prostarm Info Systems,PBT Ann.,37.5%,33.5%,,39,31,26.2,15,11.3,9.2,4.7,,,,
890,Prostarm Info Systems,Tax Ann.,35.1%,34.4%,,10.1,8.1,6.9,4.1,3,2.3,1.4,,,,
891,Prostarm Info Systems,PAT Before ExtraOrdinary Items Ann.,38.4%,33.2%,,28.9,22.8,19.3,10.9,8.3,6.9,3.3,,,,
892,Prostarm Info Systems,Net Profit Ann.,37.6%,33.9%,,29.7,23.3,20,11.4,8.3,6.9,3.3,,,,
893,Prostarm Info Systems,NPM Ann. %,9%,5.6%,,8.22%,8.85%,8.38%,6.34%,6.33%,6.27%,5.19%,,,,
894,Prostarm Info Systems,EPS Adj. latest Ann.,38.1%,33%,,5,4,3.4,1.9,1.4,1.2,0.6,,,,
895,Prostarm Info Systems,Annual Reports,,,,,,,,,,,,,,
896,Blue Water Logistics,Total Rev. Ann.,32.3%,,,196.3,138.7,98.1,84.7,,,,,,,
897,Blue Water Logistics,Operating Exp. Ann.,-,,,-,-,-,-,,,,,,,
898,Blue Water Logistics,Operating Profit Ann.,-,,,-,-,-,-,,,,,,,
899,Blue Water Logistics,OPM Ann. %,-,,,-,-,-,-,,,,,,,
900,Blue Water Logistics,Total Exp. Ann.,29.8%,,,182,130.8,96,83.3,,,,,,,
901,Blue Water Logistics,EBITDA Ann.,-,,,-,-,-,-,,,,,,,
902,Blue Water Logistics,EBITDA Ann. margin %,-,,,-,-,-,-,,,,,,,
903,Blue Water Logistics,Interest Ann.,47.7%,,,2.9,1.7,1.4,0.9,,,,,,,
904,Blue Water Logistics,Depr.,157.1%,,,1.7,1,0.5,0.1,,,,,,,
905,Blue Water Logistics,PBT Ann.,117%,,,14.3,7.9,2.1,1.4,,,,,,,
906,Blue Water Logistics,Tax Ann.,108%,,,3.6,2,0.5,0.4,,,,,,,
907,Blue Water Logistics,PAT Before ExtraOrdinary Items Ann.,120.4%,,,10.7,5.9,1.5,1,,,,,,,
908,Blue Water Logistics,Net Profit Ann.,120.4%,,,10.7,5.9,1.5,1,,,,,,,
909,Blue Water Logistics,NPM Ann. %,64%,,,5.43%,4.28%,1.57%,1.23%,,,,,,,
910,Blue Water Logistics,EPS Adj. latest Ann.,113.3%,,,9.7,5.4,1.4,1,,,,,,,
911,Blue Water Logistics,Annual Reports,-,,,,,,,,,,,,,
912,Nikita Papers,Total Rev. Ann.,1.9%,,,379.2,346.8,401.3,358.5,,,,,,,
913,Nikita Papers,Operating Exp. Ann.,-,,,-,-,-,-,,,,,,,
914,Nikita Papers,Operating Profit Ann.,-,,,-,-,-,-,,,,,,,
915,Nikita Papers,OPM Ann. %,-,,,-,-,-,-,,,,,,,
916,Nikita Papers,Total Exp. Ann.,-0.4%,,,346.5,322.6,391.5,350.3,,,,,,,
917,Nikita Papers,EBITDA Ann.,-,,,-,-,-,-,,,,,,,
918,Nikita Papers,EBITDA Ann. margin %,-,,,-,-,-,-,,,,,,,
919,Nikita Papers,Interest Ann.,15.2%,,,16.5,14,10.9,10.8,,,,,,,
920,Nikita Papers,Depr.,-1.9%,,,10.1,10.2,9.9,10.7,,,,,,,
921,Nikita Papers,PBT Ann.,58.6%,,,32.7,24.2,9.8,8.2,,,,,,,
922,Nikita Papers,Tax Ann.,100%,,,9.6,7.6,1.2,1.2,,,,,,,
923,Nikita Papers,PAT Before ExtraOrdinary Items Ann.,48.7%,,,23,16.6,8.7,7,,,,,,,
924,Nikita Papers,Net Profit Ann.,48.7%,,,23,16.6,8.7,7,,,,,,,
925,Nikita Papers,NPM Ann. %,47.9%,,,6.31%,4.90%,2.17%,1.95%,,,,,,,
926,Nikita Papers,EPS Adj. latest Ann.,49.2%,,,9.3,6.7,3.5,2.8,,,,,,,
927,Nikita Papers,Annual Reports,-,,,,,,,,,,,,,
928,Astonea Labs,Total Rev. Ann.,47.9%,,,97.7,80.3,67.3,30.2,,,,,,,
929,Astonea Labs,Operating Exp. Ann.,-,,,-,-,-,-,,,,,,,
930,Astonea Labs,Operating Profit Ann.,-,,,-,-,-,-,,,,,,,
931,Astonea Labs,OPM Ann. %,-,,,-,-,-,-,,,,,,,
932,Astonea Labs,Total Exp. Ann.,45.2%,,,90.6,75.2,66.2,29.6,,,,,,,
933,Astonea Labs,EBITDA Ann.,-,,,-,-,-,-,,,,,,,
934,Astonea Labs,EBITDA Ann. margin %,-,,,-,-,-,-,,,,,,,
935,Astonea Labs,Interest Ann.,35.1%,,,3.7,3,2.3,1.5,,,,,,,
936,Astonea Labs,Depr.,6.6%,,,4.6,4,3.9,3.8,,,,,,,
937,Astonea Labs,PBT Ann.,127.9%,,,7.1,5.1,1.1,0.6,,,,,,,
938,Astonea Labs,Tax Ann.,78.3%,,,1.7,1.3,0.4,0.3,,,,,,,
939,Astonea Labs,PAT Before ExtraOrdinary Items Ann.,162.1%,,,5.4,3.8,0.7,0.3,,,,,,,
940,Astonea Labs,Net Profit Ann.,162.1%,,,5.4,3.8,0.7,0.3,,,,,,,
941,Astonea Labs,NPM Ann. %,88.4%,,,5.48%,4.75%,0.99%,0.82%,,,,,,,
942,Astonea Labs,EPS Adj. latest Ann.,194.3%,,,5.1,3.6,0.6,0.2,,,,,,,
943,Astonea Labs,Annual Reports,-,,,,,,,,,,,,,
944,Schloss Bangalore,Total Rev. Ann.,,,,"1,406.6","1,226.5",903.3,,,,,,,,
945,Schloss Bangalore,Operating Exp. Ann.,,,,706.2,626.5,479.6,,,,,,,,
946,Schloss Bangalore,Operating Profit Ann.,,,,594.4,545,380.4,,,,,,,,
947,Schloss Bangalore,OPM Ann. %,,,,42.26%,44.43%,42.12%,,,,,,,,
948,Schloss Bangalore,Total Exp. Ann.,,,,"1,304.3","1,207.1",963.8,,,,,,,,
949,Schloss Bangalore,EBITDA Ann.,,,,700.4,600,423.6,,,,,,,,
950,Schloss Bangalore,EBITDA Ann. margin %,,,,49.79%,48.92%,46.90%,,,,,,,,
951,Schloss Bangalore,Interest Ann.,,,,458.2,432.6,359.1,,,,,,,,
952,Schloss Bangalore,Depr.,,,,139.9,148,125,,,,,,,,
953,Schloss Bangalore,PBT Ann.,,,,102.3,19.4,-60.6,,,,,,,,
954,Schloss Bangalore,Tax Ann.,,,,54.4,21.6,1.1,,,,,,,,
955,Schloss Bangalore,PAT Before ExtraOrdinary Items Ann.,,,,47.9,-2.1,-61.7,,,,,,,,
956,Schloss Bangalore,Net Profit Ann.,,,,47.8,-2.1,-61.7,,,,,,,,
957,Schloss Bangalore,NPM Ann. %,,,,3.67%,-0.18%,-7.17%,,,,,,,,
958,Schloss Bangalore,EPS Adj. latest Ann.,,,,1.4,-0.1,-1.9,,,,,,,,
959,Schloss Bangalore,Annual Reports,,,,,,,,,,,,,,
960,Aegis Vopak Terminals,Total Rev. Ann.,-,,,647.3,570.1,356,,,,,,,,
961,Aegis Vopak Terminals,Operating Exp. Ann.,548.2%,,,163.4,164.2,124,0.6,,,,,,,
962,Aegis Vopak Terminals,Operating Profit Ann.,-,,,457.7,397.5,229.3,-0.6,,,,,,,
963,Aegis Vopak Terminals,OPM Ann. %,-,,,70.71%,69.73%,64.41%,"-19,166.67%",-,,,,,,
964,Aegis Vopak Terminals,Total Exp. Ann.,659.7%,,,482.3,449.1,353.4,1.1,,,,,,,
965,Aegis Vopak Terminals,EBITDA Ann.,-,,,483.9,405.9,232,-0.6,,,,,,,
966,Aegis Vopak Terminals,EBITDA Ann. margin %,-,,,74.76%,71.19%,65.16%,"-19,066.67%",-,,,,,,
967,Aegis Vopak Terminals,Interest Ann.,627.7%,,,192.7,170.9,138.2,0.5,,,,,,,
968,Aegis Vopak Terminals,Depr.,-,,,126.2,114,91.2,,,,,,,,
969,Aegis Vopak Terminals,PBT Ann.,-,,,165,121,2.6,-1.1,,,,,,,
970,Aegis Vopak Terminals,Tax Ann.,-,,,37.8,34.5,2.7,,,,,,,,
971,Aegis Vopak Terminals,PAT Before ExtraOrdinary Items Ann.,-,,,127.2,86.5,-0.1,-1.1,,,,,,,
972,Aegis Vopak Terminals,Net Profit Ann.,-,,,127.2,86.5,-0.1,-1.1,,,,,,,
973,Aegis Vopak Terminals,NPM Ann. %,-,,,20.48%,15.40%,-0.02%,,,,,,,,
974,Aegis Vopak Terminals,EPS Adj. latest Ann.,-,,,1.2,0.8,,-0,,,,,,,
975,Aegis Vopak Terminals,Annual Reports,,,,,,,,,,,,,,
976,Unified Data Tech Solutions,Total Rev. Ann.,33.9%,,,229.5,266.8,112.8,95.5,,,,,,,
977,Unified Data Tech Solutions,Operating Exp. Ann.,-,,,-,-,-,-,,,,,,,
978,Unified Data Tech Solutions,Operating Profit Ann.,-,,,-,-,-,-,,,,,,,
979,Unified Data Tech Solutions,OPM Ann. %,-,,,-,-,-,-,,,,,,,
980,Unified Data Tech Solutions,Total Exp. Ann.,30.9%,,,184.8,233.2,98.9,82.4,,,,,,,
981,Unified Data Tech Solutions,EBITDA Ann.,-,,,-,-,-,-,,,,,,,
982,Unified Data Tech Solutions,EBITDA Ann. margin %,-,,,-,-,-,-,,,,,,,
983,Unified Data Tech Solutions,Interest Ann.,-,,,,,,,,,,,,,
984,Unified Data Tech Solutions,Depr.,35.7%,,,0.5,0.6,0.9,0.2,,,,,,,
985,Unified Data Tech Solutions,PBT Ann.,50.7%,,,44.8,33.7,13.9,13.1,,,,,,,
986,Unified Data Tech Solutions,Tax Ann.,46.5%,,,10.7,8.5,3.5,3.4,,,,,,,
