,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
6216,Sahaj Solar,BVSH Ann.,72.7%,,,98.9,41,21.1,19.2,17.4,,,,,,
6217,Sahaj Solar,RoA Ann. %,75.6%,,,9.05%,8.80%,6.91%,1.67%,1.45%,,,,,,
6218,Sahaj Solar,ROE Ann. %,35.5%,,,25.35%,39.81%,38.11%,10.18%,5.08%,,,,,,
6219,Sahaj Solar,ROCE Ann. %,23.3%,,,34.35%,62.86%,49.69%,18.34%,11.95%,,,,,,
6220,Sahaj Solar,Profitability Ratio,,,,,,,,,,,,,,
6221,Sahaj Solar,Liquidity Ratio,,,,,,,,,,,,,,
6222,Sahaj Solar,Valuation Ratio,,,,,,,,,,,,,,
6223,Sahaj Solar,Total Debt to Total Equity Ann.,-33.5%,,,0.5,1.7,0.8,1.7,1.6,,,,,,
6224,Ganesh Green Bharat,BVSH Ann.,-28.4%,-63.9%,,82.7,32.3,293.6,225.6,182.2,"13,481.9",,,,,
6225,Ganesh Green Bharat,RoA Ann. %,14.8%,-11.4%,,8.91%,13.23%,9.28%,5.89%,10.77%,16.29%,,,,,
6226,Ganesh Green Bharat,ROE Ann. %,-8.5%,-31.8%,,14.73%,34.71%,23.15%,19.23%,32.89%,99.92%,,,,,
6227,Ganesh Green Bharat,ROCE Ann. %,-10.8%,-21.7%,,20.70%,38.60%,30.14%,29.16%,32.97%,70.29%,,,,,
6228,Ganesh Green Bharat,Profitability Ratio,,,,,,,,,,,,,,
6229,Ganesh Green Bharat,Liquidity Ratio,,,,,,,,,,,,,,
6230,Ganesh Green Bharat,Valuation Ratio,,,,,,,,,,,,,,
6231,Ganesh Green Bharat,Total Debt to Total Equity Ann.,-37%,-26%,,0.2,0.9,0.8,0.8,0.5,0.9,,,,,
6232,Effwa Infra & Research,BVSH Ann.,-62.7%,,,41,20.8,"1,013",792.4,,,,,,,
6233,Effwa Infra & Research,RoA Ann. %,10.7%,,,13.43%,16.62%,7.91%,9.89%,,,,,,,
6234,Effwa Infra & Research,ROE Ann. %,-5.3%,,,21.19%,37.14%,21.77%,24.96%,,,,,,,
6235,Effwa Infra & Research,ROCE Ann. %,-4.7%,,,30.40%,54.33%,33.76%,35.16%,,,,,,,
6236,Effwa Infra & Research,Profitability Ratio,-,,,,,,,,,,,,,
6237,Effwa Infra & Research,Liquidity Ratio,-,,,,,,,,,,,,,
6238,Effwa Infra & Research,Valuation Ratio,-,,,,,,,,,,,,,
6239,Effwa Infra & Research,Total Debt to Total Equity Ann.,-20.6%,,,0.3,0.4,0.7,0.6,,,,,,,
6240,Ambey Laboratories,BVSH Ann.,-60%,,,3.1,11.2,74,48.3,-160.7,,,,,,
6241,Ambey Laboratories,RoA Ann. %,-16.3%,,,3.75%,9.72%,7.93%,6.39%,23.16%,,,,,,
6242,Ambey Laboratories,ROE Ann. %,-46.9%,,,6.26%,36.74%,34.78%,41.72%,-131.44%,,,,,,
6243,Ambey Laboratories,ROCE Ann. %,-24.7%,,,9.79%,16.83%,21.59%,22.94%,31.65%,,,,,,
6244,Ambey Laboratories,Profitability Ratio,,,,,,,,,,,,,,
6245,Ambey Laboratories,Liquidity Ratio,,,,,,,,,,,,,,
6246,Ambey Laboratories,Valuation Ratio,,,,,,,,,,,,,,
6247,Ambey Laboratories,Total Debt to Total Equity Ann.,-38%,,,0.5,1.4,1,2.1,-4.2,,,,,,
6248,Emcure Pharma,BVSH Ann.,19%,8.5%,,159.6,106.8,101.8,94.7,127.3,105.9,98.3,78,67.8,60.1,189.9
6249,Emcure Pharma,RoA Ann. %,-17.3%,5.3%,,5.85%,3.38%,3.46%,10.33%,8.64%,4.52%,7.92%,7.75%,8.01%,12.22%,9.86%
6250,Emcure Pharma,ROE Ann. %,-26.2%,2.8%,,10.48%,8.31%,8.69%,26.09%,18.26%,9.15%,15.95%,17.21%,17.69%,29.23%,24.06%
6251,Emcure Pharma,ROCE Ann. %,-22.9%,-2.1%,,14.62%,14.28%,14.70%,31.87%,22.74%,16.29%,23.06%,25.17%,24.78%,32.96%,38.03%
6252,Emcure Pharma,Profitability Ratio,,,,,,,,,,,,,,
6253,Emcure Pharma,Liquidity Ratio,,,,,,,,,,,,,,
6254,Emcure Pharma,Valuation Ratio,,,,,,,,,,,,,,
6255,Emcure Pharma,Total Debt to Total Equity Ann.,-39.4%,-16.7%,,0.2,0.7,0.9,0.9,0.6,0.5,0.6,0.7,0.7,0.7,0.6
6256,Bansal Wire,BVSH Ann.,-32.8%,-26.1%,,75.6,27.8,314.2,248.8,584.9,343.6,274.6,209.5,183.5,164.1,146.6
6257,Bansal Wire,RoA Ann. %,-8.9%,0.8%,,6.30%,6.50%,7.97%,8.34%,7.45%,6.06%,4.93%,3.05%,2.65%,2.62%,2.66%
6258,Bansal Wire,ROE Ann. %,-25.6%,-12%,,10.57%,19.32%,20.96%,25.71%,24.62%,20.05%,17.33%,12.43%,10.55%,10.64%,10.27%
6259,Bansal Wire,ROCE Ann. %,-19.5%,-12.1%,,15.25%,18.22%,21.46%,29.20%,27.17%,29.00%,29.12%,21.95%,18.93%,18.45%,18.18%
6260,Bansal Wire,Profitability Ratio,,,,,,,,,,,,,,
6261,Bansal Wire,Liquidity Ratio,,,,,,,,,,,,,,
6262,Bansal Wire,Valuation Ratio,,,,,,,,,,,,,,
6263,Bansal Wire,Total Debt to Total Equity Ann.,-34.8%,-24.2%,,0.5,1.7,1.5,1.8,2,2,1.9,2.5,2.4,2.3,2.4
6264,Nephro Care,BVSH Ann.,48.5%,,,32.4,12.6,48.8,9.9,15,,,,,,
6265,Nephro Care,RoA Ann. %,-,,,5.32%,21.03%,23.37%,-0.21%,7.86%,,,,,,
6266,Nephro Care,ROE Ann. %,-,,,6.80%,29.35%,79.68%,-1.97%,591.33%,,,,,,
6267,Nephro Care,ROCE Ann. %,153.3%,,,9.10%,41.77%,58.47%,0.56%,23.00%,,,,,,
6268,Nephro Care,Profitability Ratio,,,,,,,,,,,,,,
6269,Nephro Care,Liquidity Ratio,,,,,,,,,,,,,,
6270,Nephro Care,Valuation Ratio,,,,,,,,,,,,,,
6271,Nephro Care,Total Debt to Total Equity Ann.,,,,,,1,5.1,46.2,,,,,,
6272,Vraj Iron & Steel,BVSH Ann.,-12%,5.3%,,120.3,81,285,176.3,116.9,93,,,,,
6273,Vraj Iron & Steel,RoA Ann. %,-17.8%,17.4%,,10.56%,20.46%,28.19%,19.03%,8.69%,4.74%,,,,,
6274,Vraj Iron & Steel,ROE Ann. %,-30.4%,-2.7%,,11.10%,28.65%,38.31%,32.94%,19.00%,12.72%,,,,,
6275,Vraj Iron & Steel,ROCE Ann. %,-27.6%,3.1%,,14.37%,29.25%,46.88%,37.84%,22.69%,12.35%,,,,,
6276,Vraj Iron & Steel,Profitability Ratio,,,,,,,,,,,,,,
6277,Vraj Iron & Steel,Liquidity Ratio,,,,,,,,,,,,,,
6278,Vraj Iron & Steel,Valuation Ratio,,,,,,,,,,,,,,
6279,Vraj Iron & Steel,Total Debt to Total Equity Ann.,-27.9%,-,,,0.3,0.2,0.5,0.8,1.1,,,,,
6280,Diensten Tech,BVSH Ann.,76.3%,,,23,3.1,7,4.2,-13,,,,,,
6281,Diensten Tech,RoA Ann. %,-,,,-3.62%,-6.11%,1.06%,0.71%,31.62%,,,,,,
6282,Diensten Tech,ROE Ann. %,-,,,-11.14%,-126.08%,3.77%,1.03%,-104.78%,,,,,,
6283,Diensten Tech,ROCE Ann. %,-74.2%,,,0.27%,-10.25%,7.04%,15.65%,-319.96%,,,,,,
6284,Diensten Tech,Profitability Ratio,,,,,,,,,,,,,,
6285,Diensten Tech,Liquidity Ratio,,,,,,,,,,,,,,
6286,Diensten Tech,Valuation Ratio,,,,,,,,,,,,,,
6287,Diensten Tech,Total Debt to Total Equity Ann.,,,,1.7,14.7,0.7,,-3.1,,,,,,
6288,Allied Blenders,BVSH Ann.,60.2%,-,,56.3,17.6,17.4,13.7,-,-,-,-,-,-,-
6289,Allied Blenders,RoA Ann. %,178.9%,-,,5.64%,0.25%,0.19%,0.26%,-,-,-,-,-,-,-
6290,Allied Blenders,ROE Ann. %,90.8%,-,,12.71%,1.56%,1.16%,1.83%,-,-,-,-,-,-,-
6291,Allied Blenders,ROCE Ann. %,-1.3%,-,,23.36%,29.96%,24.36%,24.28%,-,-,-,-,-,-,-
6292,Allied Blenders,Profitability Ratio,,,,,,,,,,,,,,
6293,Allied Blenders,Liquidity Ratio,,,,,,,,,,,,,,
6294,Allied Blenders,Valuation Ratio,,,,,,,,,,,,,,
6295,Allied Blenders,Total Debt to Total Equity Ann.,,,,0.6,1.9,1.8,2.6,,,,,,,
6296,Akiko Global,BVSH Ann.,-59.4%,,,41.1,18.8,"1,446",615.7,226.5,,,,,,
6297,Akiko Global,RoA Ann. %,-15.8%,,,11.44%,16.48%,40.08%,19.19%,9.78%,,,,,,
6298,Akiko Global,ROE Ann. %,-35.8%,,,16.70%,25.76%,78.36%,63.22%,50.73%,,,,,,
6299,Akiko Global,ROCE Ann. %,-32.2%,,,22.18%,32.19%,89.07%,71.28%,79.04%,,,,,,
6300,Akiko Global,Profitability Ratio,,,,,,,,,,,,,,
6301,Akiko Global,Liquidity Ratio,,,,,,,,,,,,,,
6302,Akiko Global,Valuation Ratio,,,,,,,,,,,,,,
6303,Akiko Global,Total Debt to Total Equity Ann.,-20.6%,,,0.1,0.1,0.2,0.2,1.1,,,,,,
6304,Petro Carbon,BVSH Ann.,33.3%,,,69,48,31.4,29.1,27.3,,,,,,
6305,Petro Carbon,RoA Ann. %,3.3%,,,2.27%,29.04%,2.54%,2.06%,0.07%,,,,,,
6306,Petro Carbon,ROE Ann. %,-9.7%,,,5.54%,69.48%,8.23%,7.53%,0.16%,,,,,,
6307,Petro Carbon,ROCE Ann. %,-23.9%,,,6.16%,68.28%,18.43%,13.96%,4.35%,,,,,,
6308,Petro Carbon,Profitability Ratio,,,,,,,,,,,,,,
6309,Petro Carbon,Liquidity Ratio,,,,,,,,,,,,,,
6310,Petro Carbon,Valuation Ratio,,,,,,,,,,,,,,
6311,Petro Carbon,Total Debt to Total Equity Ann.,-32.5%,,,0.8,0.6,2.2,2.6,1.2,,,,,,
6312,Divine Power Energy,BVSH Ann.,-65.4%,-,,36.2,16.2,12.1,872.6,,,,,,1.7,1.8
6313,Divine Power Energy,RoA Ann. %,57.1%,-,,4.96%,7.20%,3.92%,1.28%,,,,,,-4.00%,-28.60%
6314,Divine Power Energy,ROE Ann. %,18.1%,-,,10.63%,25.05%,14.87%,6.46%,,,,,,-5.40%,-34.93%
6315,Divine Power Energy,ROCE Ann. %,-5.3%,-,,17.04%,45.37%,34.20%,20.06%,,,,,,-5.22%,-34.31%
6316,Divine Power Energy,Profitability Ratio,-,-,,,,,,,,,,,,
6317,Divine Power Energy,Liquidity Ratio,-,-,,,,,,,,,,,,
6318,Divine Power Energy,Valuation Ratio,-,-,,,,,,,,,,,,
6319,Divine Power Energy,Total Debt to Total Equity Ann.,-34.8%,-,,1,2.3,2.5,3.6,,,,,,0.3,0.2
6320,Shivalic Power,BVSH Ann.,-,-,,46.8,22.5,229.1,-,-,-,-,-,,,
6321,Shivalic Power,RoA Ann. %,-,-,,9.64%,12.38%,12.29%,-,-,-,-,-,,,
6322,Shivalic Power,ROE Ann. %,-,-,,11.00%,28.22%,31.09%,-,-,-,-,-,,,
6323,Shivalic Power,ROCE Ann. %,-,-,,15.83%,39.26%,35.30%,-,-,-,-,-,,,
6324,Shivalic Power,Profitability Ratio,,,,,,,,,,,,,,
6325,Shivalic Power,Liquidity Ratio,,,,,,,,,,,,,,
6326,Shivalic Power,Valuation Ratio,,,,,,,,,,,,,,
6327,Shivalic Power,Total Debt to Total Equity Ann.,,,,0.1,0.8,1,,,,,,,,
6328,Sylvan Plyboard,BVSH Ann.,-10.8%,,,64.6,67.4,94.8,91.1,87.7,,,,,,
6329,Sylvan Plyboard,RoA Ann. %,16.1%,,,2.63%,2.80%,1.72%,1.68%,0.22%,,,,,,
6330,Sylvan Plyboard,ROE Ann. %,14.4%,,,5.51%,6.33%,4.00%,3.68%,0.46%,,,,,,
6331,Sylvan Plyboard,ROCE Ann. %,13.1%,,,15.19%,17.15%,12.63%,10.50%,8.57%,,,,,,
6332,Sylvan Plyboard,Profitability Ratio,,,,,,,,,,,,,,
6333,Sylvan Plyboard,Liquidity Ratio,,,,,,,,,,,,,,
6334,Sylvan Plyboard,Valuation Ratio,,,,,,,,,,,,,,
6335,Sylvan Plyboard,Total Debt to Total Equity Ann.,-5.9%,,,0.5,0.6,0.6,0.6,0.6,,,,,,
6336,Mason Infratech,BVSH Ann.,-,,,,17.4,10,10,-170,,,,,,
6337,Mason Infratech,RoA Ann. %,128.3%,,,,14.88%,8.01%,5.03%,1.25%,,,,,,
6338,Mason Infratech,ROE Ann. %,-,,,,52.12%,42.10%,29.65%,"-4,617.64%",,,,,,
6339,Mason Infratech,ROCE Ann. %,62.1%,,,,61.99%,30.23%,21.55%,14.55%,,,,,,
6340,Mason Infratech,Profitability Ratio,-,,,,,,,,,,,,,
6341,Mason Infratech,Liquidity Ratio,-,,,,,,,,,,,,,
6342,Mason Infratech,Valuation Ratio,-,,,,,,,,,,,,,
6343,Mason Infratech,Total Debt to Total Equity Ann.,-,,,,0.7,1.2,1.1,-660.7,,,,,,
6344,Visaman Global Sales,BVSH Ann.,13.9%,,,20.4,11.4,14.2,13.8,11.8,,,,,,
6345,Visaman Global Sales,RoA Ann. %,-3.2%,,,2.15%,1.83%,1.93%,2.37%,1.22%,,,,,,
6346,Visaman Global Sales,ROE Ann. %,-19.1%,,,7.60%,11.47%,11.40%,14.33%,5.91%,,,,,,
6347,Visaman Global Sales,ROCE Ann. %,-4.3%,,,26.00%,34.78%,36.23%,29.68%,24.26%,,,,,,
6348,Visaman Global Sales,Profitability Ratio,,,,,,,,,,,,,,
6349,Visaman Global Sales,Liquidity Ratio,,,,,,,,,,,,,,
6350,Visaman Global Sales,Valuation Ratio,,,,,,,,,,,,,,
6351,Visaman Global Sales,Total Debt to Total Equity Ann.,3.1%,,,2.3,4.6,4.4,2.1,1.3,,,,,,
6352,Stanley Lifestyles,BVSH Ann.,-34.8%,-22.5%,,71.3,38.7,246.9,257,256.7,254.8,250.8,118.6,87.3,69.8,62.4
6353,Stanley Lifestyles,RoA Ann. %,7.4%,1.6%,,4.03%,4.81%,3.16%,3.25%,0.60%,3.72%,6.98%,15.79%,11.26%,6.00%,5.16%
6354,Stanley Lifestyles,ROE Ann. %,-1.8%,1.4%,,4.74%,7.87%,4.78%,5.01%,0.73%,4.42%,8.24%,25.89%,20.02%,10.64%,11.12%
6355,Stanley Lifestyles,ROCE Ann. %,-3.9%,1.6%,,6.88%,11.60%,8.01%,7.74%,3.34%,6.34%,12.09%,44.28%,34.03%,26.09%,27.30%
6356,Stanley Lifestyles,Profitability Ratio,,,,,,,,,,,,,,
6357,Stanley Lifestyles,Liquidity Ratio,,,,,,,,,,,,,,
6358,Stanley Lifestyles,Valuation Ratio,,,,,,,,,,,,,,
6359,Stanley Lifestyles,Total Debt to Total Equity Ann.,,,,,0.1,0,0,,0,,0.1,0.2,0.5,0.5
6360,Medicamen Organics,BVSH Ann.,24.4%,,,25.8,17.7,15,13.4,,,,,,,
6361,Medicamen Organics,RoA Ann. %,166.7%,,,6.83%,6.82%,2.97%,0.36%,,,,,,,
6362,Medicamen Organics,ROE Ann. %,120.1%,,,13.43%,17.19%,10.79%,1.26%,,,,,,,
6363,Medicamen Organics,ROCE Ann. %,36.6%,,,18.54%,23.99%,18.45%,7.28%,,,,,,,
6364,Medicamen Organics,Profitability Ratio,-,,,,,,,,,,,,,
6365,Medicamen Organics,Liquidity Ratio,-,,,,,,,,,,,,,
6366,Medicamen Organics,Valuation Ratio,-,,,,,,,,,,,,,
6367,Medicamen Organics,Total Debt to Total Equity Ann.,-32.5%,,,0.4,0.8,1.3,1.3,,,,,,,
6368,Dindigul Farm,BVSH Ann.,-,,,14.4,5.8,-113.9,-150.4,-121.2,,,,,,
6369,Dindigul Farm,RoA Ann. %,-,,,-8.69%,16.16%,17.81%,-16.68%,-15.42%,,,,,,
6370,Dindigul Farm,ROE Ann. %,-,,,-15.94%,84.56%,-31.53%,,,,,,,,
6371,Dindigul Farm,ROCE Ann. %,-,,,-3.16%,42.35%,225.61%,176.41%,-59.34%,,,,,,
6372,Dindigul Farm,Profitability Ratio,,,,,,,,,,,,,,
6373,Dindigul Farm,Liquidity Ratio,,,,,,,,,,,,,,
6374,Dindigul Farm,Valuation Ratio,,,,,,,,,,,,,,
6375,Dindigul Farm,Total Debt to Total Equity Ann.,-,,,0.5,1.8,-1.2,-0.9,-1.2,,,,,,
6376,Winny Immigration,BVSH Ann.,-42.3%,,,27.2,15.2,580.2,141.7,,,,,,,
6377,Winny Immigration,RoA Ann. %,-,,,-60.54%,7.23%,26.70%,46.19%,,,,,,,
6378,Winny Immigration,ROE Ann. %,-,,,-78.47%,17.02%,75.58%,273.00%,,,,,,,
6379,Winny Immigration,ROCE Ann. %,-,,,-96.92%,26.09%,84.04%,293.81%,,,,,,,
6380,Winny Immigration,Profitability Ratio,-,,,,,,,,,,,,,
6381,Winny Immigration,Liquidity Ratio,-,,,,,,,,,,,,,
6382,Winny Immigration,Valuation Ratio,-,,,,,,,,,,,,,
6383,Winny Immigration,Total Debt to Total Equity Ann.,-66.7%,,,0.1,0.9,1.2,2.7,,,,,,,
6384,Akme Fintrade,BVSH Ann.,12.6%,-,,89.6,70.5,64.7,62.7,-,-,-,-,-,-,-
6385,Akme Fintrade,RoA Ann. %,64.8%,-,,4.92%,4.24%,4.04%,1.10%,-,-,-,-,-,-,-
6386,Akme Fintrade,ROE Ann. %,42.4%,-,,8.69%,8.30%,7.71%,3.01%,-,-,-,-,-,-,-
6387,Akme Fintrade,ROCE Ann. %,-6.8%,-,,20.12%,22.69%,19.82%,24.88%,-,-,-,-,-,-,-
6388,Akme Fintrade,Profitability Ratio,,,,,,,,,,,,,,
6389,Akme Fintrade,Liquidity Ratio,,,,,,,,,,,,,,
6390,Akme Fintrade,Valuation Ratio,,,,,,,,,,,,,,
6391,Akme Fintrade,Total Debt to Total Equity Ann.,,,,0.7,0.9,0.9,1.7,,,,,,,
6392,DEE Development,BVSH Ann.,-34.8%,-16.9%,,119.3,93.5,447.1,430.2,315,300.7,9.8,9.8,9.8,9.8,9.8
6393,DEE Development,RoA Ann. %,-0.4%,-14.6%,,1.53%,1.72%,2.04%,1.55%,2.88%,3.36%,-0.37%,0.03%,-0.03%,0.04%,-0.28%
6394,DEE Development,ROE Ann. %,1.7%,-13.5%,,2.83%,3.99%,3.91%,2.69%,4.47%,5.84%,-0.38%,0.04%,-0.03%,0.04%,-0.28%
6395,DEE Development,ROCE Ann. %,1.7%,-11.6%,,7.33%,10.21%,9.51%,6.96%,7.65%,13.58%,-0.36%,0.05%,0.06%,0.07%,0.42%
6396,DEE Development,Profitability Ratio,,,,,,,,,,,,,,
6397,DEE Development,Liquidity Ratio,,,,,,,,,,,,,,
6398,DEE Development,Valuation Ratio,,,,,,,,,,,,,,
6399,DEE Development,Total Debt to Total Equity Ann.,-7.2%,0%,,0.4,0.7,0.6,0.5,0.3,0.4,,,,,
6400,Durlax Top Surface,BVSH Ann.,-65.7%,,,34.7,17.6,13.5,862.7,,,,,,,
6401,Durlax Top Surface,RoA Ann. %,113.6%,,,6.53%,4.78%,2.72%,0.67%,,,,,,,
6402,Durlax Top Surface,ROE Ann. %,51.4%,,,12.99%,23.12%,12.53%,3.74%,,,,,,,
6403,Durlax Top Surface,ROCE Ann. %,19.6%,,,21.10%,20.88%,16.18%,12.34%,,,,,,,
6404,Durlax Top Surface,Profitability Ratio,-,,,,,,,,,,,,,
6405,Durlax Top Surface,Liquidity Ratio,-,,,,,,,,,,,,,
6406,Durlax Top Surface,Valuation Ratio,-,,,,,,,,,,,,,
6407,Durlax Top Surface,Total Debt to Total Equity Ann.,-35.6%,,,0.8,2.8,2.2,3,,,,,,,
6408,GEM Enviro Mgmt,BVSH Ann.,-64.3%,,,21.7,16.2,778.9,476,282,,,,,,
6409,GEM Enviro Mgmt,RoA Ann. %,-28%,,,10.34%,27.15%,28.02%,27.76%,30.77%,,,,,,
6410,GEM Enviro Mgmt,ROE Ann. %,-34.1%,,,12.43%,33.15%,41.54%,43.48%,57.46%,,,,,,
6411,GEM Enviro Mgmt,ROCE Ann. %,-34.2%,,,16.40%,44.68%,55.53%,57.69%,75.60%,,,,,,
6412,GEM Enviro Mgmt,Profitability Ratio,,,,,,,,,,,,,,
6413,GEM Enviro Mgmt,Liquidity Ratio,,,,,,,,,,,,,,
6414,GEM Enviro Mgmt,Valuation Ratio,,,,,,,,,,,,,,
6415,GEM Enviro Mgmt,Total Debt to Total Equity Ann.,,,,,,,,,,,,,,
6416,Falcon Technoprojects,BVSH Ann.,-2.8%,,,42.4,23.3,66.9,46.1,25.6,,,,,,
6417,Falcon Technoprojects,RoA Ann. %,-14.5%,,,2.94%,4.12%,4.75%,4.71%,1.72%,,,,,,
6418,Falcon Technoprojects,ROE Ann. %,-51.4%,,,5.13%,9.63%,31.07%,44.56%,23.16%,,,,,,
6419,Falcon Technoprojects,ROCE Ann. %,-26.1%,,,9.95%,17.72%,20.72%,24.62%,17.28%,,,,,,
6420,Falcon Technoprojects,Profitability Ratio,,,,,,,,,,,,,,
6421,Falcon Technoprojects,Liquidity Ratio,,,,,,,,,,,,,,
6422,Falcon Technoprojects,Valuation Ratio,,,,,,,,,,,,,,
6423,Falcon Technoprojects,Total Debt to Total Equity Ann.,-63.8%,,,0.2,0.9,3.7,4.2,5.7,,,,,,
6424,United Cotfab,BVSH Ann.,43.3%,,,29.4,11.6,10,10,10,,,,,,
6425,United Cotfab,RoA Ann. %,194%,,,2.54%,10.60%,0.25%,0.10%,-0.10%,,,,,,
6426,United Cotfab,ROE Ann. %,186.7%,,,5.42%,62.40%,1.40%,0.23%,-50.00%,,,,,,
6427,United Cotfab,ROCE Ann. %,347.6%,,,8.97%,27.07%,0.48%,0.10%,-0.10%,,,,,,
6428,United Cotfab,Profitability Ratio,,,,,,,,,,,,,,
6429,United Cotfab,Liquidity Ratio,,,,,,,,,,,,,,
6430,United Cotfab,Valuation Ratio,,,,,,,,,,,,,,
6431,United Cotfab,Total Debt to Total Equity Ann.,-10.1%,,,0.8,3.4,3.9,1.1,484.1,,,,,,
6432,GP Eco Solutions,BVSH Ann.,-37.6%,,,55.4,27.1,367.8,227.5,88.9,,,,,,
6433,GP Eco Solutions,RoA Ann. %,-24%,,,6.38%,11.48%,5.94%,14.55%,6.77%,,,,,,
6434,GP Eco Solutions,ROE Ann. %,-36%,,,15.97%,32.00%,39.21%,60.91%,54.51%,,,,,,
6435,GP Eco Solutions,ROCE Ann. %,-32.4%,,,23.86%,46.92%,63.16%,77.20%,56.41%,,,,,,
6436,GP Eco Solutions,Profitability Ratio,,,,,,,,,,,,,,
6437,GP Eco Solutions,Liquidity Ratio,,,,,,,,,,,,,,
6438,GP Eco Solutions,Valuation Ratio,,,,,,,,,,,,,,
6439,GP Eco Solutions,Total Debt to Total Equity Ann.,-23.1%,,,0.5,0.6,1.8,1.1,2,,,,,,
6440,LE Travenues Tech,BVSH Ann.,20.3%,,,16.2,12,10.4,9.3,"-4,712.4",,,,,,
6441,LE Travenues Tech,RoA Ann. %,-,,,6.64%,11.99%,3.69%,-4.52%,3.88%,,,,,,
6442,LE Travenues Tech,ROE Ann. %,-,,,9.49%,16.99%,5.78%,-7.11%,-3.54%,,,,,,
6443,LE Travenues Tech,ROCE Ann. %,-,,,13.65%,8.84%,7.96%,-3.67%,5.26%,,,,,,
6444,LE Travenues Tech,Profitability Ratio,,,,,,,,,,,,,,
6445,LE Travenues Tech,Liquidity Ratio,,,,,,,,,,,,,,
6446,LE Travenues Tech,Valuation Ratio,,,,,,,,,,,,,,
6447,LE Travenues Tech,Total Debt to Total Equity Ann.,-,,,0.1,0.1,,0,-0.1,,,,,,
6448,Sattrix Information,BVSH Ann.,-80.9%,,,53.7,27.1,"11,940.2","7,765.1","5,571.2",,,,,,
6449,Sattrix Information,RoA Ann. %,-20.2%,,,7.51%,7.52%,15.58%,14.77%,20.39%,,,,,,
6450,Sattrix Information,ROE Ann. %,-26.2%,,,11.07%,13.30%,33.51%,27.57%,34.79%,,,,,,
6451,Sattrix Information,ROCE Ann. %,-23%,,,16.69%,22.44%,48.84%,36.60%,52.90%,,,,,,
6452,Sattrix Information,Profitability Ratio,,,,,,,,,,,,,,
6453,Sattrix Information,Liquidity Ratio,,,,,,,,,,,,,,
6454,Sattrix Information,Valuation Ratio,,,,,,,,,,,,,,
6455,Sattrix Information,Total Debt to Total Equity Ann.,-30.7%,,,0.1,0,0.2,0.3,0.1,,,,,,
6456,3C IT Sol & Telecom,BVSH Ann.,-79.9%,,,21.1,9.8,113.8,"2,606.5","1,497.5",,,,,,
6457,3C IT Sol & Telecom,RoA Ann. %,-,,,-0.36%,0.77%,3.93%,3.20%,4.68%,,,,,,
6458,3C IT Sol & Telecom,ROE Ann. %,-,,,-0.44%,2.95%,27.73%,42.54%,57.38%,,,,,,
6459,3C IT Sol & Telecom,ROCE Ann. %,-38.2%,,,5.09%,25.69%,26.54%,21.59%,36.00%,,,,,,
6460,3C IT Sol & Telecom,Profitability Ratio,,,,,,,,,,,,,,
6461,3C IT Sol & Telecom,Liquidity Ratio,,,,,,,,,,,,,,
6462,3C IT Sol & Telecom,Valuation Ratio,,,,,,,,,,,,,,
6463,3C IT Sol & Telecom,Total Debt to Total Equity Ann.,-,,,0,0.7,3.3,4,2.7,,,,,,
6464,Magenta Lifecare,BVSH Ann.,-7.3%,,,20.3,14,33.8,25.5,11.7,,,,,,
6465,Magenta Lifecare,RoA Ann. %,-30.3%,,,0.45%,5.65%,1.96%,1.33%,1.33%,,,,,,
6466,Magenta Lifecare,ROE Ann. %,-51.7%,,,0.59%,10.80%,4.71%,5.22%,13.60%,,,,,,
6467,Magenta Lifecare,ROCE Ann. %,-45%,,,2.38%,19.41%,19.42%,14.28%,11.75%,,,,,,
6468,Magenta Lifecare,Profitability Ratio,,,,,,,,,,,,,,
6469,Magenta Lifecare,Liquidity Ratio,,,,,,,,,,,,,,
6470,Magenta Lifecare,Valuation Ratio,,,,,,,,,,,,,,
6471,Magenta Lifecare,Total Debt to Total Equity Ann.,-63.8%,,,0.1,0.5,0.9,2.1,6.9,,,,,,
6472,Kronox Lab Sciences,BVSH Ann.,-75.6%,,,24.3,17.9,12,"1,674.4","1,112.6",,,,,,
6473,Kronox Lab Sciences,RoA Ann. %,2.4%,,,25.76%,28.85%,30.75%,23.99%,25.84%,,,,,,
6474,Kronox Lab Sciences,ROE Ann. %,-5.8%,,,28.26%,32.20%,37.19%,33.76%,36.28%,,,,,,
6475,Kronox Lab Sciences,ROCE Ann. %,-7.2%,,,34.89%,43.13%,49.63%,43.60%,45.79%,,,,,,
6476,Kronox Lab Sciences,Profitability Ratio,,,,,,,,,,,,,,
6477,Kronox Lab Sciences,Liquidity Ratio,,,,,,,,,,,,,,
6478,Kronox Lab Sciences,Valuation Ratio,,,,,,,,,,,,,,
6479,Kronox Lab Sciences,Total Debt to Total Equity Ann.,,,,,,,0,,,,,,,
6480,TBI Corn,BVSH Ann.,77.4%,,,55.8,32,"29,965.2",10,10,,,,,,
6481,TBI Corn,RoA Ann. %,93.7%,,,7.56%,9.93%,8.27%,1.04%,0.56%,,,,,,
6482,TBI Corn,ROE Ann. %,26.8%,,,13.44%,23.58%,37.97%,6.60%,4.66%,,,,,,
