,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
877,Premier Roadlines,Cash from Investing Act. Ann.,-,,,-17.2,-1.8,-6.7,0.3,-1.5,,,,,,
878,Premier Roadlines,Cash from Financing Act. Ann.,-,,,33.7,-3.2,10.5,-2.3,0.7,,,,,,
879,Premier Roadlines,Net Cash Flow Ann.,-,,,0.5,-0.9,0,-0.7,1.6,,,,,,
880,Aztec Fluids & Machinery,Cash from Operating Act. Ann.,48.5%,,,5.9,4.8,4.5,1.8,0.1,,,,,,
881,Aztec Fluids & Machinery,Cash from Investing Act. Ann.,-,,,-22.8,-7,-1.3,-1.4,0.2,,,,,,
882,Aztec Fluids & Machinery,Cash from Financing Act. Ann.,-,,,15.6,0.5,-0.7,-0.3,-0,,,,,,
883,Aztec Fluids & Machinery,Net Cash Flow Ann.,-,,,-1.3,-1.8,2.5,0.2,0.2,,,,,,
884,Piotex Industries,Cash from Operating Act. Ann.,-,,,-7.9,-2.4,2.8,-3.5,,,,,,,
885,Piotex Industries,Cash from Investing Act. Ann.,-,,,-2,-0.4,-0.1,,,,,,,,
886,Piotex Industries,Cash from Financing Act. Ann.,54.7%,,,10,2.5,-2.5,2.7,,,,,,,
887,Piotex Industries,Net Cash Flow Ann.,-,,,0.1,-0.4,0.2,-0.8,,,,,,,
888,Energy-Mission,Cash from Operating Act. Ann.,-,-,,-7.7,-5,5.1,2.9,2,,,,,,
889,Energy-Mission,Cash from Investing Act. Ann.,-,-,,-16.3,-2.4,-1,-2.7,-1.8,,,,,,
890,Energy-Mission,Cash from Financing Act. Ann.,-,-,,28.2,7.5,-5.3,-0,-0.4,,,,,,
891,Energy-Mission,Net Cash Flow Ann.,141%,-,,4.2,0.1,-1.2,0.3,-0.2,,,,,,
892,TBO Tek,Cash from Operating Act. Ann.,13.4%,-,,288.8,226.5,237.4,198.3,50.6,-15,,,,,
893,TBO Tek,Cash from Investing Act. Ann.,-,-,,-440.9,-157.3,-106.2,-30.6,-26.6,-11.7,,,,,
894,TBO Tek,Cash from Financing Act. Ann.,-,-,,364.8,115.3,-14.1,-15.7,-5.4,-8.4,,,,,
895,TBO Tek,Net Cash Flow Ann.,11.9%,-,,212.7,184.5,117.2,152,18.6,-35,,,,,
896,Aadhar Housing,Cash from Operating Act. Ann.,-,-,,"-3,026.7","-2,428.8","-1,155.7",-906.6,"-1,781.1","-1,784.2","-2,557.9","-2,565",,,
897,Aadhar Housing,Cash from Investing Act. Ann.,-42.1%,-,,159.5,601.9,-476.5,822.6,-480.5,"-1,495.6",-48,-11.3,,,
898,Aadhar Housing,Cash from Financing Act. Ann.,131%,-1.7%,,"3,389.2","1,778.1","1,463.2",274.9,"1,279.3","3,701.5","3,360.3","2,505.5",,,
899,Aadhar Housing,Net Cash Flow Ann.,39.9%,4.4%,,522.1,-48.9,-169,190.8,-982.4,421.6,754.4,-70.9,,,
900,Silkflex Polymers,Cash from Operating Act. Ann.,-,,,-30.2,4.7,0,-4.3,-0.2,,,,,,
901,Silkflex Polymers,Cash from Investing Act. Ann.,-,,,-4.9,-9.1,-1,-0.4,-1.5,,,,,,
902,Silkflex Polymers,Cash from Financing Act. Ann.,96.9%,,,35.1,4.4,1,4.6,1.7,,,,,,
903,Silkflex Polymers,Net Cash Flow Ann.,-,,,0,0,,-0,,,,,,,
904,TGIF Agribusiness,Cash from Operating Act. Ann.,5.7%,,,1.3,1,1.3,1.1,0.9,,,,,,
905,TGIF Agribusiness,Cash from Investing Act. Ann.,-,,,-3.9,-1.7,-0.9,1.9,-0.6,,,,,,
906,TGIF Agribusiness,Cash from Financing Act. Ann.,-,,,6.4,1.9,,-3.3,,,,,,,
907,TGIF Agribusiness,Net Cash Flow Ann.,-,,,3.8,1.1,0.4,-0.3,0.3,,,,,,
908,Refractory Shapes,Cash from Operating Act. Ann.,-47.5%,,,1.1,,1.7,7.6,5.2,,,,,,
909,Refractory Shapes,Cash from Investing Act. Ann.,-,,,-10.5,,-6.8,-11.8,0.4,,,,,,
910,Refractory Shapes,Cash from Financing Act. Ann.,55.2%,,,10.1,,3.4,2.7,-5.4,,,,,,
911,Refractory Shapes,Net Cash Flow Ann.,-,,,0.7,-,-1.6,-1.5,0.2,,,,,,
912,Winsol Engineers,Cash from Operating Act. Ann.,-,,,-24.2,3.8,-0.3,-0.4,-1.6,,,,,,
913,Winsol Engineers,Cash from Investing Act. Ann.,-,,,-1.9,-0.6,0.2,0.1,0.6,,,,,,
914,Winsol Engineers,Cash from Financing Act. Ann.,251.2%,,,26,-3.1,,0.6,0.9,,,,,,
915,Winsol Engineers,Net Cash Flow Ann.,-,,,-0.1,0.2,-0.1,0.3,-0.2,,,,,,
916,Finelistings Tech,Cash from Operating Act. Ann.,-,,,-8.3,0.7,-0.5,-0.6,-0.5,,,,,,
917,Finelistings Tech,Cash from Investing Act. Ann.,-,,,-5,-0.4,-0.2,-0.1,-0.1,,,,,,
918,Finelistings Tech,Cash from Financing Act. Ann.,130.2%,,,12.2,-0.3,1.4,1,0.8,,,,,,
919,Finelistings Tech,Net Cash Flow Ann.,-,,,-1.1,0,0.7,0.3,0.2,,,,,,
920,Indegene,Cash from Operating Act. Ann.,14.2%,37.6%,,441.9,507.7,130.2,297,54.6,89.6,62.3,,,,
921,Indegene,Cash from Investing Act. Ann.,-,-,,-682.7,-327.2,-893.4,-160.2,-34,-51.4,-69.9,,,,
922,Indegene,Cash from Financing Act. Ann.,7.2%,-,,287.5,-66.2,333.1,233.5,-35.5,-18.5,15.2,,,,
923,Indegene,Net Cash Flow Ann.,-49.9%,18.8%,,46.7,114.3,-430,370.3,-14.9,19.7,7.7,,,,
924,Slone Infosystems,Cash from Operating Act. Ann.,-,,,-8.5,-3.5,1.1,0.6,-1,,,,,,
925,Slone Infosystems,Cash from Investing Act. Ann.,-,,,-7.2,-2,2,-0.9,-0.7,,,,,,
926,Slone Infosystems,Cash from Financing Act. Ann.,307.5%,,,20.3,5.4,-3.1,0.3,1.8,,,,,,
927,Slone Infosystems,Net Cash Flow Ann.,260.9%,,,4.7,-0.1,0,0.1,0,,,,,,
928,Storage Technologies,Cash from Operating Act. Ann.,-,-,,-16.4,3.1,,,,,,,0.1,0.2,-0
929,Storage Technologies,Cash from Investing Act. Ann.,-,-,,-1.7,-0.9,,,,,,,-0.4,-0.4,-0
930,Storage Technologies,Cash from Financing Act. Ann.,-,-,,22.5,-2.3,,,,,,,0.5,0.3,0.1
931,Storage Technologies,Net Cash Flow Ann.,-,-,,4.3,-0.1,,,,,,,0.1,0.1,0
932,Amkay Products,Cash from Operating Act. Ann.,-,,,-0.3,-0.7,1,-0.3,3.4,,,,,,
933,Amkay Products,Cash from Investing Act. Ann.,-,,,-5.8,0.5,-1.4,-3.1,-2,,,,,,
934,Amkay Products,Cash from Financing Act. Ann.,43%,,,7.6,0.3,0.3,2.6,-0.7,,,,,,
935,Amkay Products,Net Cash Flow Ann.,-,,,1.4,0.1,-0.2,-0.7,0.8,,,,,,
936,Sai Swami Metals,Cash from Operating Act. Ann.,,,,-20.7,-1.2,-4.7,,,,,,,,
937,Sai Swami Metals,Cash from Investing Act. Ann.,,,,-5.6,-0.5,-1.2,,,,,,,,
938,Sai Swami Metals,Cash from Financing Act. Ann.,,,,26.4,2.4,6.1,,,,,,,,
939,Sai Swami Metals,Net Cash Flow Ann.,,,,0.1,0.7,0.2,,,,,,,,
940,JNK,Cash from Operating Act. Ann.,-,-,,-65.4,-10.1,-7.2,38.9,13.2,7.3,3.8,,,,
941,JNK,Cash from Investing Act. Ann.,-,-,,-13.9,-14.1,-25,-24.9,-8.2,-4,-3.2,,,,
942,JNK,Cash from Financing Act. Ann.,658.4%,-,,218.1,14.5,25.1,0.5,-0.3,-0.6,-3.6,,,,
943,JNK,Net Cash Flow Ann.,112.3%,119.9%,,138.8,-9.7,-7.1,14.5,4.6,2.7,-3,,,,
944,Varyaa Creations,Cash from Operating Act. Ann.,-,,,-19.5,-3.7,3.8,0.1,0.1,,,,,,
945,Varyaa Creations,Cash from Investing Act. Ann.,-,,,-0,-0,,,0,,,,,,
946,Varyaa Creations,Cash from Financing Act. Ann.,-,,,19.6,,-0,-0.1,-0.1,,,,,,
947,Varyaa Creations,Net Cash Flow Ann.,-,,,0.1,-3.7,3.8,,0,,,,,,
948,Emmforce Autotech,Cash from Operating Act. Ann.,-,,,-2.5,-26.2,8.9,-0.9,7.2,,,,,,
949,Emmforce Autotech,Cash from Investing Act. Ann.,-,,,-30.8,-31.6,-3,-8,-0.3,,,,,,
950,Emmforce Autotech,Cash from Financing Act. Ann.,72.4%,,,42.5,58.1,-5.8,8.3,-6.4,,,,,,
951,Emmforce Autotech,Net Cash Flow Ann.,-,,,9.2,0.4,,-0.5,0.5,,,,,,
952,Shivam Chemicals,Cash from Operating Act. Ann.,-,,,-14.6,4.6,5.9,-3,1.5,,,,,,
953,Shivam Chemicals,Cash from Investing Act. Ann.,-,,,-0.9,-2.3,-13.9,-0.1,0.4,,,,,,
954,Shivam Chemicals,Cash from Financing Act. Ann.,67.5%,,,15.5,-2.3,8,3.3,-2,,,,,,
955,Shivam Chemicals,Net Cash Flow Ann.,-,,,,-0,0.1,0.2,-0.1,,,,,,
956,Faalcon Concepts,Cash from Operating Act. Ann.,-,,,-6.7,,0.2,-0.5,0.3,,,,,,
957,Faalcon Concepts,Cash from Investing Act. Ann.,-,,,-6.2,,-0.5,0,-0.1,,,,,,
958,Faalcon Concepts,Cash from Financing Act. Ann.,304.1%,,,13.2,,1.3,0.2,0.2,,,,,,
959,Faalcon Concepts,Net Cash Flow Ann.,-,,,0.3,,1,-0.3,0.4,,,,,,
960,Vodafone Idea,Cash from Operating Act. Ann.,-20.6%,4.1%,,"8,441.4","20,164.4","18,366.1","16,860.9","15,125.7","6,921","5,207.9","5,167.1","10,139.9","10,852.9","9,474.4"
961,Vodafone Idea,Cash from Investing Act. Ann.,-,-,,"-15,283.8","-1,267.1","-4,966","-5,222.8","1,569.9","-2,315.3","-7,308.3","-9,087","-15,659.6","-2,302.1","-5,405.5"
962,Vodafone Idea,Cash from Financing Act. Ann.,-,-,,"6,906.7","-18,964.7","-14,592.9","-10,463.9","-16,773.8","-4,876.6","-2,832.9","3,924","4,906.9","-9,330.1","8,544.4"
963,Vodafone Idea,Net Cash Flow Ann.,-62%,-,,64.3,-67.4,"-1,192.8","1,174.2",-78.2,-270.9,"-4,933.3",4.1,-612.8,-779.2,"12,613.3"
964,Grill Splendour Services,Cash from Operating Act. Ann.,-,,,-3.4,-0.1,2.3,0,0.3,,,,,,
965,Grill Splendour Services,Cash from Investing Act. Ann.,-,,,-5.8,-15.7,-2.8,-0.3,-0.7,,,,,,
966,Grill Splendour Services,Cash from Financing Act. Ann.,236.2%,,,11.4,15.5,1.4,0.3,0.4,,,,,,
967,Grill Splendour Services,Net Cash Flow Ann.,-,,,2.3,-0.2,0.9,,-0,,,,,,
968,Ramdevbaba Solvent,Cash from Operating Act. Ann.,-,-,,-12,5,10.9,2.7,11.4,-3.2,3.5,9.5,6.9,0.1,-2.1
969,Ramdevbaba Solvent,Cash from Investing Act. Ann.,-,-,,-24,-19,-39.3,-18.3,-13.3,3,-10.6,-11,-0.7,-0.7,-4.6
970,Ramdevbaba Solvent,Cash from Financing Act. Ann.,37%,45.5%,,39.1,13.9,28.5,15.2,2.4,6,7.1,1.4,-6.5,0.8,6.4
971,Ramdevbaba Solvent,Net Cash Flow Ann.,-,-11.5%,,3.1,-0.2,0.2,-0.4,0.5,5.7,-0.1,-0.2,-0.4,0.2,-0.3
972,Greenhitech Ventures,Cash from Operating Act. Ann.,-,,,-5.4,-8.2,-0.8,-0.6,-1.6,,,,,,
973,Greenhitech Ventures,Cash from Investing Act. Ann.,-,,,-0.4,-0.4,-0.1,-0.1,-0.3,,,,,,
974,Greenhitech Ventures,Cash from Financing Act. Ann.,101.2%,,,5.7,8.8,0.9,0.7,1.6,,,,,,
975,Greenhitech Ventures,Net Cash Flow Ann.,-,,,-0.1,0.2,0.1,-0,-0.3,,,,,,
976,DCG Cables & Wires,Cash from Operating Act. Ann.,-,-,,-23.1,4.2,-15.5,-8.5,0.1,,,,,,
977,DCG Cables & Wires,Cash from Investing Act. Ann.,-,-,,-33,-7,-5.3,-0.6,-0,,,,,,
978,DCG Cables & Wires,Cash from Financing Act. Ann.,74.1%,-,,56.5,4.4,19.6,10.7,-0,,,,,,
979,DCG Cables & Wires,Net Cash Flow Ann.,-37%,-,,0.4,1.7,-1.2,1.6,0.1,,,,,,
980,Teerth Gopicon,Cash from Operating Act. Ann.,-,-,,-22.5,4.1,13.6,-4.1,0.4,,,,,,
981,Teerth Gopicon,Cash from Investing Act. Ann.,-,-,,-15.3,-14.1,-0.2,-0.7,-1.9,,,,,,
982,Teerth Gopicon,Cash from Financing Act. Ann.,109.1%,-,,39.3,5.8,-10.3,4.3,3.9,,,,,,
983,Teerth Gopicon,Net Cash Flow Ann.,-,-,,1.6,-4.3,3.2,-0.5,2.5,,,,,,
984,Bharti Hexacom,Cash from Operating Act. Ann.,53.9%,-,,"4,582.6","3,546.1","5,108.4","1,258","1,517.2",-315.9,492.6,988.2,"1,516.2","1,503.7","1,208"
985,Bharti Hexacom,Cash from Investing Act. Ann.,-,-,,"-2,340.6","-1,155.1","-2,030.9","-1,382.5",-882.5,"-1,075.6","-1,165.7","-1,488.4","-1,644.3",-808.6,"-2,672.8"
986,Bharti Hexacom,Cash from Financing Act. Ann.,-,-,,"-2,264.7","-2,403.6","-3,111.4",183.1,-604.2,"1,864.2",559.5,288.3,4.9,-691,"1,445.4"
987,Bharti Hexacom,Net Cash Flow Ann.,-,-,,-22.7,-12.6,-33.9,58.6,30.5,472.7,-113.6,-211.9,-123.2,4.1,-19.4
988,Aluwind Architectural,Cash from Operating Act. Ann.,-,,,-18.3,-2.3,1.5,-1.8,3,,,,,,
989,Aluwind Architectural,Cash from Investing Act. Ann.,-,,,-3.8,-1.1,-1.6,-3.3,-0.4,,,,,,
990,Aluwind Architectural,Cash from Financing Act. Ann.,77.8%,,,26.4,4.6,0.2,4.7,-2.1,,,,,,
991,Aluwind Architectural,Net Cash Flow Ann.,-,,,4.3,1.2,0.2,-0.4,0.5,,,,,,
992,Creative Graphics,Cash from Operating Act. Ann.,-,,,-22.2,3.2,4.8,3.6,1.4,,,,,,
993,Creative Graphics,Cash from Investing Act. Ann.,-,,,-20.2,-4.2,-16.7,-3.4,-3.3,,,,,,
994,Creative Graphics,Cash from Financing Act. Ann.,-,,,59.9,3.8,11.9,-0.4,0.9,,,,,,
995,Creative Graphics,Net Cash Flow Ann.,-,,,17.5,2.9,0.1,-0.3,-1,,,,,,
996,Yash Optics & Lens,Cash from Operating Act. Ann.,-9.5%,,,5.7,3,-2.3,7.7,-0.1,,,,,,
997,Yash Optics & Lens,Cash from Investing Act. Ann.,-,,,-37.1,-18.7,-4,-4.9,-0,,,,,,
998,Yash Optics & Lens,Cash from Financing Act. Ann.,-,,,31.4,33.4,5.6,-2.5,0.5,,,,,,
999,Yash Optics & Lens,Net Cash Flow Ann.,-,,,-0.1,17.6,-0.7,0.3,0.4,,,,,,
1000,Jay Kailash Namkeen,Cash from Operating Act. Ann.,-,-,,-2.2,0.5,-0.3,0.6,-0.1,,,,,,
1001,Jay Kailash Namkeen,Cash from Investing Act. Ann.,-,-,,-8.3,-6.2,-0.2,-0.4,,,,,,,
1002,Jay Kailash Namkeen,Cash from Financing Act. Ann.,-,-,,12.6,6.7,2.4,0,-0,,,,,,
1003,Jay Kailash Namkeen,Net Cash Flow Ann.,94.3%,-,,2.2,1,1.9,0.3,-0.1,,,,,,
1004,K2 Infragen,Cash from Operating Act. Ann.,-,,,-43.4,5.2,-1,-1.2,-3.1,,,,,,
1005,K2 Infragen,Cash from Investing Act. Ann.,-,,,-0.9,-22,-1.5,-1.3,-5.5,,,,,,
1006,K2 Infragen,Cash from Financing Act. Ann.,138.5%,,,46.1,16.8,2,3.4,8.5,,,,,,
1007,K2 Infragen,Net Cash Flow Ann.,31%,,,1.8,-0,-0.6,0.8,-0,,,,,,
1008,TAC Infosec,Cash from Operating Act. Ann.,-,,,19.4,-2.2,1.7,0,0.9,,,,,,
1009,TAC Infosec,Cash from Investing Act. Ann.,-,,,-39.5,-1.3,0.1,-0.6,-0.2,,,,,,
1010,TAC Infosec,Cash from Financing Act. Ann.,401.3%,,,25.2,1.2,-0.6,0.2,0.1,,,,,,
1011,TAC Infosec,Net Cash Flow Ann.,-,,,5.1,-2.3,1.2,-0.4,0.8,,,,,,
1012,Radiowalla Network,Cash from Operating Act. Ann.,141%,,,1.4,,1.1,0.1,0.4,,,,,,
1013,Radiowalla Network,Cash from Investing Act. Ann.,-,,,-3.5,,-1,-0.1,0,,,,,,
1014,Radiowalla Network,Cash from Financing Act. Ann.,-,,,11.9,,-0.1,-0.3,-0.2,,,,,,
1015,Radiowalla Network,Net Cash Flow Ann.,-,,,9.8,,,-0.3,0.2,,,,,,
1016,Trust Fintech,Cash from Operating Act. Ann.,-,,,-36.7,12.7,0.8,0.2,4.8,,,,,,
1017,Trust Fintech,Cash from Investing Act. Ann.,-,,,-14,-17.1,0.6,-3.1,-3.7,,,,,,
1018,Trust Fintech,Cash from Financing Act. Ann.,221.4%,,,53.1,5.6,-1.3,1.6,0.6,,,,,,
1019,Trust Fintech,Net Cash Flow Ann.,-,,,2.4,1.2,0.1,-1.4,1.7,,,,,,
1020,SRM Contractors,Cash from Operating Act. Ann.,-41.9%,-37.4%,,1.1,14.3,21.4,5.6,13.8,11.4,7.7,19.1,5.4,,
1021,SRM Contractors,Cash from Investing Act. Ann.,-,-,,-46.9,-13.9,-22.8,-3.3,-14.8,-14,-11.4,-16.6,-6.9,,
1022,SRM Contractors,Cash from Financing Act. Ann.,-,82.8%,,79.5,0.2,5.4,-1.9,6,3.9,5,3.4,3.3,,
1023,SRM Contractors,Net Cash Flow Ann.,338.4%,91.8%,,33.7,0.5,4,0.4,4.9,1.3,1.3,5.9,1.8,,
1024,Aspire & Innovative,Cash from Operating Act. Ann.,-53.1%,,,0.7,-6.7,-13.1,6.8,-2.9,,,,,,
1025,Aspire & Innovative,Cash from Investing Act. Ann.,-,,,-0.1,-0.9,2.1,-2.4,4.7,,,,,,
1026,Aspire & Innovative,Cash from Financing Act. Ann.,48.9%,,,3.3,15.4,7.4,1,0.1,,,,,,
1027,Aspire & Innovative,Net Cash Flow Ann.,-11.1%,,,3.8,7.8,-3.6,5.4,1.8,,,,,,
1028,Blue Pebble,Cash from Operating Act. Ann.,-,,,-1.5,1.6,1.2,0.5,0.1,,,,,,
1029,Blue Pebble,Cash from Investing Act. Ann.,-,,,-2.6,-1.1,-0.8,-0.3,,,,,,,
1030,Blue Pebble,Cash from Financing Act. Ann.,-,,,15.6,-0.3,-0.1,,,,,,,,
1031,Blue Pebble,Net Cash Flow Ann.,286%,,,11.5,0.2,0.3,0.2,0.1,,,,,,
1032,Vruddhi Engineering,Cash from Operating Act. Ann.,-,,,-3.5,1.4,-2.3,-0,,,,,,,
1033,Vruddhi Engineering,Cash from Investing Act. Ann.,-,,,-1.8,-1,-0.4,-0.3,,,,,,,
1034,Vruddhi Engineering,Cash from Financing Act. Ann.,123.7%,,,5.6,-0.6,3,0.5,,,,,,,
1035,Vruddhi Engineering,Net Cash Flow Ann.,26%,,,0.2,-0.2,0.3,0.1,,,,,,,
1036,Gconnect Logitech,Cash from Operating Act. Ann.,,,,-2.1,-2.2,-0.6,,,,,,,,
1037,Gconnect Logitech,Cash from Investing Act. Ann.,,,,-3.6,-0.7,,,,,,,,,
1038,Gconnect Logitech,Cash from Financing Act. Ann.,,,,5.7,3,0.7,,,,,,,,
1039,Gconnect Logitech,Net Cash Flow Ann.,,,,-0,0.1,0.1,,,,,,,,
1040,Naman In-Store,Cash from Operating Act. Ann.,-,-,,-9.5,7.3,4.1,-1.2,-3.9,0.9,0.6,0.8,,,
1041,Naman In-Store,Cash from Investing Act. Ann.,-,-,,-29.6,-6,-6.9,-3.8,-6,-0.4,0,0,,,
1042,Naman In-Store,Cash from Financing Act. Ann.,35.2%,-,,13.1,24.6,4.8,5.3,9.9,-0.8,-0.3,-0.9,,,
1043,Naman In-Store,Net Cash Flow Ann.,-,-,,-26,25.9,2,0.3,0.1,-0.3,0.3,-0.1,,,
1044,Vishwas Agri Seeds,Cash from Operating Act. Ann.,-,,,-8.8,-17.9,6.1,0.8,0.2,,,,,,
1045,Vishwas Agri Seeds,Cash from Investing Act. Ann.,-,,,0.6,-8.9,-10.8,-4.2,-0.3,,,,,,
1046,Vishwas Agri Seeds,Cash from Financing Act. Ann.,56.8%,,,13.1,26.7,4.8,3.4,0.1,,,,,,
1047,Vishwas Agri Seeds,Net Cash Flow Ann.,-,,,4.9,-0.1,0.1,0,0,,,,,,
1048,Omfurn,Cash from Operating Act. Ann.,65.1%,2%,,5.4,5.3,3,1.2,2.7,4.9,-0.8,-1.6,7.9,-0.8,-0.4
1049,Omfurn,Cash from Investing Act. Ann.,-,-,,-10.5,-4.2,-2.8,0,1.8,-0.7,-0.5,-7.5,-1,-1,0.1
1050,Omfurn,Cash from Financing Act. Ann.,-,-,,1.1,17.6,-3.1,-1.9,-0.3,-4.1,2.2,8.2,-5.6,2,-1
1051,Omfurn,Net Cash Flow Ann.,-,-,,-3.9,18.8,-2.8,-0.6,4.2,0.1,0.9,-0.9,1.3,0.2,-1.2
1052,Chatha Foods,Cash from Operating Act. Ann.,-,,,-1.1,3.5,3.2,5.6,-0.9,,,,,,
1053,Chatha Foods,Cash from Investing Act. Ann.,-,,,-24.2,-24.6,-1.7,-5.3,-2.1,,,,,,
1054,Chatha Foods,Cash from Financing Act. Ann.,-,,,21.1,26.1,-1.4,-0.4,3,,,,,,
1055,Chatha Foods,Net Cash Flow Ann.,-,,,-4.2,5,0.1,-0.1,-0,,,,,,
1056,KP Green Engineering,Cash from Operating Act. Ann.,59.7%,,,16.3,-42.1,12.4,4,-3.1,,,,,,
1057,KP Green Engineering,Cash from Investing Act. Ann.,-,,,-197.1,-13.2,-6.5,-1.6,-3.4,,,,,,
1058,KP Green Engineering,Cash from Financing Act. Ann.,-,,,32.8,213.9,-5.6,-2.8,7.8,,,,,,
1059,KP Green Engineering,Net Cash Flow Ann.,-,,,-147.9,158.5,0.3,-0.5,1.3,,,,,,
1060,Enfuse Solutions,Cash from Operating Act. Ann.,17.8%,,,,3.6,1.3,2,2.2,,,,,,
1061,Enfuse Solutions,Cash from Investing Act. Ann.,-,,,,-5.5,-1.4,-4.2,-2.4,,,,,,
1062,Enfuse Solutions,Cash from Financing Act. Ann.,-,,,,5.6,-0.1,2.3,-0,,,,,,
1063,Enfuse Solutions,Net Cash Flow Ann.,-,,,,3.7,-0.1,0.1,-0.2,,,,,,
1064,Enser Communications,Cash from Operating Act. Ann.,-,,,-0.3,1.4,-2.3,1.6,0.9,,,,,,
1065,Enser Communications,Cash from Investing Act. Ann.,-,,,-15,-12.4,-1,-0.4,-1.4,,,,,,
1066,Enser Communications,Cash from Financing Act. Ann.,-,,,13.1,15.6,2.7,-0.2,-1.5,,,,,,
1067,Enser Communications,Net Cash Flow Ann.,-,,,-2.2,4.6,-0.6,1.1,-2,,,,,,
1068,Krystal Integrated,Cash from Operating Act. Ann.,-,-,,-32.5,2.3,80.2,13.4,19,-6.9,18.4,28.7,7.2,,
1069,Krystal Integrated,Cash from Investing Act. Ann.,-,-,,-34,-114.7,-43.9,-10.5,8.8,-49.4,-38.9,7.9,-8.3,,
1070,Krystal Integrated,Cash from Financing Act. Ann.,-,-,,-3.7,191.5,-27.5,-3,-27.8,55.6,7.5,-25,-4.6,,
1071,Krystal Integrated,Net Cash Flow Ann.,-,-,,-70.1,79.2,8.7,-0.1,0,-0.8,-13,11.6,-5.8,,
1072,AVP Infracon,Cash from Operating Act. Ann.,-,,,-14.9,-26,-9.6,1.4,-1.3,,,,,,
1073,AVP Infracon,Cash from Investing Act. Ann.,-,,,-69.8,-5.3,-9.4,-5.8,-11.7,,,,,,
1074,AVP Infracon,Cash from Financing Act. Ann.,185%,,,97.2,37.8,24.1,4.2,13.4,,,,,,
1075,AVP Infracon,Net Cash Flow Ann.,-,,,12.6,6.5,5.1,-0.3,0.4,,,,,,
1076,Popular Vehicles,Cash from Operating Act. Ann.,-,-,,-38.7,114.7,85.5,27.3,76.5,146.6,-72.8,-2.7,122.7,100.6,0.5
1077,Popular Vehicles,Cash from Investing Act. Ann.,-,-,,-12.2,-175.7,-56.7,-26.9,0.8,-28,-37,-37.5,-3,-67.6,-6.3
1078,Popular Vehicles,Cash from Financing Act. Ann.,-,-,,27.5,88.6,-29.6,-30.7,-56.1,-116,100.3,51.8,-117.4,-43,18.4
1079,Popular Vehicles,Net Cash Flow Ann.,-,-,,-23.3,27.6,-0.7,-30.3,21.2,2.6,-9.5,11.6,2.3,-10.1,12.6
1080,Signoria Creation,Cash from Operating Act. Ann.,-,,,-0.3,-1.4,-7.6,10.4,-0.2,,,,,,
1081,Signoria Creation,Cash from Investing Act. Ann.,-,,,-2.3,-5.3,-8.7,-5,-0.1,,,,,,
1082,Signoria Creation,Cash from Financing Act. Ann.,-,,,2.5,6.8,11,-0.1,0.3,,,,,,
1083,Signoria Creation,Net Cash Flow Ann.,-,,,-0.1,0.1,-5.3,5.4,-0,,,,,,
1084,Royal Sense,Cash from Operating Act. Ann.,,,,1.1,-3.9,,,,,,,,,
1085,Royal Sense,Cash from Investing Act. Ann.,,,,-1.6,-0.5,,,,,,,,,
1086,Royal Sense,Cash from Financing Act. Ann.,,,,2.9,13.1,,,,,,,,,
1087,Royal Sense,Net Cash Flow Ann.,,,,2.5,8.7,,,,,,,,,
1088,Pratham EPC Projects,Cash from Operating Act. Ann.,-,,,,-9,-7.1,10.4,3,,,,,,
1089,Pratham EPC Projects,Cash from Investing Act. Ann.,-,,,,-1.3,-2.9,-5,-2.7,,,,,,
1090,Pratham EPC Projects,Cash from Financing Act. Ann.,-,,,,18.6,4.7,-0.1,-0.8,,,,,,
1091,Pratham EPC Projects,Net Cash Flow Ann.,-,,,,8.3,-5.3,5.4,-0.6,,,,,,
1092,Pune E-Stock Broking,Cash from Operating Act. Ann.,-,,,-59.6,41.8,-3.6,21.7,-6,,,,,,
1093,Pune E-Stock Broking,Cash from Investing Act. Ann.,30.7%,,,81.1,-77.9,-11.6,36.3,-29.2,,,,,,
1094,Pune E-Stock Broking,Cash from Financing Act. Ann.,32.7%,,,24.3,60,-6.9,10.4,4.1,,,,,,
1095,Pune E-Stock Broking,Net Cash Flow Ann.,-12.5%,,,45.8,23.9,-22.1,68.4,-31.1,,,,,,
1096,Gopal Snacks,Cash from Operating Act. Ann.,5.2%,,,68.3,68.3,121.5,58.6,22.4,,,,,,
1097,Gopal Snacks,Cash from Investing Act. Ann.,-,,,-82.4,-4.2,-25.1,-74,-75.7,,,,,,
1098,Gopal Snacks,Cash from Financing Act. Ann.,-,,,-9.9,-43.6,-68.8,11.8,57.5,,,,,,
1099,Gopal Snacks,Net Cash Flow Ann.,-,,,-23.9,20.5,27.6,-3.7,4.3,,,,,,
1100,Shree Karni Fabcom,Cash from Operating Act. Ann.,-,,,-6.6,-7.5,-0.2,0.4,2.7,,,,,,
1101,Shree Karni Fabcom,Cash from Investing Act. Ann.,-,,,-40.8,-9.1,-11,-11.7,-2.3,,,,,,
1102,Shree Karni Fabcom,Cash from Financing Act. Ann.,42.1%,,,31.3,42,11.5,10.9,0.1,,,,,,
1103,Shree Karni Fabcom,Net Cash Flow Ann.,-,,,-16.1,25.4,0.3,-0.4,0.5,,,,,,
